day,symbol,session,field,delta,grid_points,valid_points,mean_age_seconds
2024-01-17,588080.SSE,am,mid,30,241,240,2.0
2024-01-17,588080.SSE,am,mid,60,121,120,2.0
2024-01-17,588080.SSE,am,mid,300,25,24,2.0
2024-01-17,588080.SSE,am,last,3,2401,2400,2.0
2024-01-17,588080.SSE,am,last,15,481,480,2.0
2024-01-17,588080.SSE,am,last,30,241,240,2.0
2024-01-17,588080.SSE,am,last,60,121,120,2.0
2024-01-17,588080.SSE,am,last,300,25,24,2.0
2024-01-17,588080.SSE,pm,mid,3,2401,2400,2.0
2024-01-17,588080.SSE,pm,mid,15,481,480,2.0
2024-01-17,588080.SSE,pm,mid,30,241,240,2.0
2024-01-17,588080.SSE,pm,mid,60,121,120,2.0
2024-01-17,588080.SSE,pm,mid,300,25,24,2.0
2024-01-17,588080.SSE,pm,last,3,2401,2400,2.0
2024-01-17,588080.SSE,pm,last,15,481,480,2.0
2024-01-17,588080.SSE,pm,last,30,241,240,2.0
2024-01-17,588080.SSE,pm,last,60,121,120,2.0
2024-01-17,588080.SSE,pm,last,300,25,24,2.0
2024-01-18,588000.SSE,am,mid,3,2401,2401,0.0
2024-01-18,588000.SSE,am,mid,15,481,481,0.0
2024-01-18,588000.SSE,am,mid,30,241,241,0.0
2024-01-18,588000.SSE,am,mid,60,121,121,0.0
2024-01-18,588000.SSE,am,mid,300,25,25,0.0
2024-01-18,588000.SSE,am,last,3,2401,2401,0.0
2024-01-18,588000.SSE,am,last,15,481,481,0.0
2024-01-18,588000.SSE,am,last,30,241,241,0.0
2024-01-18,588000.SSE,am,last,60,121,121,0.0
2024-01-18,588000.SSE,am,last,300,25,25,0.0
2024-01-18,588000.SSE,pm,mid,3,2401,2401,0.0
2024-01-18,588000.SSE,pm,mid,15,481,481,0.0
2024-01-18,588000.SSE,pm,mid,30,241,241,0.0
2024-01-18,588000.SSE,pm,mid,60,121,121,0.0
2024-01-18,588000.SSE,pm,mid,300,25,25,0.0
2024-01-18,588000.SSE,pm,last,3,2401,2401,0.0
2024-01-18,588000.SSE,pm,last,15,481,481,0.0
2024-01-18,588000.SSE,pm,last,30,241,241,0.0
2024-01-18,588000.SSE,pm,last,60,121,121,0.0
2024-01-18,588000.SSE,pm,last,300,25,25,0.0
2024-01-18,588080.SSE,am,mid,3,2401,2400,2.0
2024-01-18,588080.SSE,am,mid,15,481,480,2.0
2024-01-18,588080.SSE,am,mid,30,241,240,2.0
2024-01-18,588080.SSE,am,mid,60,121,120,2.0
2024-01-18,588080.SSE,am,mid,300,25,24,2.0
2024-01-18,588080.SSE,am,last,3,2401,2400,2.0
2024-01-18,588080.SSE,am,last,15,481,480,2.0
2024-01-18,588080.SSE,am,last,30,241,240,2.0
2024-01-18,588080.SSE,am,last,60,121,120,2.0
2024-01-18,588080.SSE,am,last,300,25,24,2.0
2024-01-18,588080.SSE,pm,mid,3,2401,2399,2.0
2024-01-18,588080.SSE,pm,mid,15,481,480,2.0
2024-01-18,588080.SSE,pm,mid,30,241,240,2.0
2024-01-18,588080.SSE,pm,mid,60,121,120,2.0
2024-01-18,588080.SSE,pm,mid,300,25,24,2.0
2024-01-18,588080.SSE,pm,last,3,2401,2399,2.0
2024-01-18,588080.SSE,pm,last,15,481,480,2.0
2024-01-18,588080.SSE,pm,last,30,241,240,2.0
2024-01-18,588080.SSE,pm,last,60,121,120,2.0
2024-01-18,588080.SSE,pm,last,300,25,24,2.0
2024-01-19,588000.SSE,am,mid,3,2401,2401,0.0
2024-01-19,588000.SSE,am,mid,15,481,481,0.0
2024-01-19,588000.SSE,am,mid,30,241,241,0.0
2024-01-19,588000.SSE,am,mid,60,121,121,0.0
2024-01-19,588000.SSE,am,mid,300,25,25,0.0
2024-01-19,588000.SSE,am,last,3,2401,2401,0.0
2024-01-19,588000.SSE,am,last,15,481,481,0.0
2024-01-19,588000.SSE,am,last,30,241,241,0.0
2024-01-19,588000.SSE,am,last,60,121,121,0.0
2024-01-19,588000.SSE,am,last,300,25,25,0.0
2024-01-19,588000.SSE,pm,mid,3,2401,2401,0.0
2024-01-19,588000.SSE,pm,mid,15,481,481,0.0
2024-01-19,588000.SSE,pm,mid,30,241,241,0.0
2024-01-19,588000.SSE,pm,mid,60,121,121,0.0
2024-01-19,588000.SSE,pm,mid,300,25,25,0.0
2024-01-19,588000.SSE,pm,last,3,2401,2401,0.0
2024-01-19,588000.SSE,pm,last,15,481,481,0.0
2024-01-19,588000.SSE,pm,last,30,241,241,0.0
2024-01-19,588000.SSE,pm,last,60,121,121,0.0
2024-01-19,588000.SSE,pm,last,300,25,25,0.0
2024-01-19,588080.SSE,am,mid,3,2401,2398,2.0
2024-01-19,588080.SSE,am,mid,15,481,479,2.0
2024-01-19,588080.SSE,am,mid,30,241,240,2.0
2024-01-19,588080.SSE,am,mid,60,121,120,2.0
2024-01-19,588080.SSE,am,mid,300,25,24,2.0
2024-01-19,588080.SSE,am,last,3,2401,2398,2.0
2024-01-19,588080.SSE,am,last,15,481,479,2.0
2024-01-19,588080.SSE,am,last,30,241,240,2.0
2024-01-19,588080.SSE,am,last,60,121,120,2.0
2024-01-19,588080.SSE,am,last,300,25,24,2.0
2024-01-19,588080.SSE,pm,mid,3,2401,2397,2.0
2024-01-19,588080.SSE,pm,mid,15,481,480,2.0
2024-01-19,588080.SSE,pm,mid,30,241,240,2.0
2024-01-19,588080.SSE,pm,mid,60,121,120,2.0
2024-01-19,588080.SSE,pm,mid,300,25,24,2.0
2024-01-19,588080.SSE,pm,last,3,2401,2397,2.0
2024-01-19,588080.SSE,pm,last,15,481,480,2.0
2024-01-19,588080.SSE,pm,last,30,241,240,2.0
2024-01-19,588080.SSE,pm,last,60,121,120,2.0
2024-01-19,588080.SSE,pm,last,300,25,24,2.0
2024-01-22,588000.SSE,am,mid,3,2401,2400,1.0
2024-01-22,588000.SSE,am,mid,15,481,480,1.0
2024-01-22,588000.SSE,am,mid,30,241,240,1.0
2024-01-22,588000.SSE,am,mid,60,121,120,1.0
2024-01-22,588000.SSE,am,mid,300,25,24,1.0
2024-01-22,588000.SSE,am,last,3,2401,2400,1.0
2024-01-22,588000.SSE,am,last,15,481,480,1.0
2024-01-22,588000.SSE,am,last,30,241,240,1.0
2024-01-22,588000.SSE,am,last,60,121,120,1.0
2024-01-22,588000.SSE,am,last,300,25,24,1.0
2024-01-22,588000.SSE,pm,mid,3,2401,2400,1.0
2024-01-22,588000.SSE,pm,mid,15,481,480,1.0
2024-01-22,588000.SSE,pm,mid,30,241,240,1.0
2024-01-22,588000.SSE,pm,mid,60,121,120,1.0
2024-01-22,588000.SSE,pm,mid,300,25,24,1.0
2024-01-22,588000.SSE,pm,last,3,2401,2400,1.0
2024-01-22,588000.SSE,pm,last,15,481,480,1.0
2024-01-22,588000.SSE,pm,last,30,241,240,1.0
2024-01-22,588000.SSE,pm,last,60,121,120,1.0
2024-01-22,588000.SSE,pm,last,300,25,24,1.0
2024-01-22,588080.SSE,am,mid,3,2401,2401,0.0012494793835901709
2024-01-22,588080.SSE,am,mid,15,481,481,0.0
2024-01-22,588080.SSE,am,mid,30,241,241,0.0
2024-01-22,588080.SSE,am,mid,60,121,121,0.0
2024-01-22,588080.SSE,am,mid,300,25,25,0.0
2024-01-22,588080.SSE,am,last,3,2401,2401,0.0012494793835901709
2024-01-22,588080.SSE,am,last,15,481,481,0.0
2024-01-22,588080.SSE,am,last,30,241,241,0.0
2024-01-22,588080.SSE,am,last,60,121,121,0.0
2024-01-22,588080.SSE,am,last,300,25,25,0.0
2024-01-22,588080.SSE,pm,mid,3,2401,2401,0.0012494793835901709
2024-01-22,588080.SSE,pm,mid,15,481,481,0.0
2024-01-22,588080.SSE,pm,mid,30,241,241,0.0
2024-01-22,588080.SSE,pm,mid,60,121,121,0.0
2024-01-22,588080.SSE,pm,mid,300,25,25,0.0
2024-01-22,588080.SSE,pm,last,3,2401,2401,0.0012494793835901709
2024-01-22,588080.SSE,pm,last,15,481,481,0.0
2024-01-22,588080.SSE,pm,last,30,241,241,0.0
2024-01-22,588080.SSE,pm,last,60,121,121,0.0
2024-01-22,588080.SSE,pm,last,300,25,25,0.0
2024-01-23,588000.SSE,am,mid,3,2401,2400,2.0
2024-01-23,588000.SSE,am,mid,15,481,480,2.0
2024-01-23,588000.SSE,am,mid,30,241,240,2.0
2024-01-23,588000.SSE,am,mid,60,121,120,2.0
2024-01-23,588000.SSE,am,mid,300,25,24,2.0
2024-01-23,588000.SSE,am,last,3,2401,2400,2.0
2024-01-23,588000.SSE,am,last,15,481,480,2.0
2024-01-23,588000.SSE,am,last,30,241,240,2.0
2024-01-23,588000.SSE,am,last,60,121,120,2.0
2024-01-23,588000.SSE,am,last,300,25,24,2.0
2024-01-23,588000.SSE,pm,mid,3,2401,2400,2.0
2024-01-23,588000.SSE,pm,mid,15,481,480,2.0
2024-01-23,588000.SSE,pm,mid,30,241,240,2.0
2024-01-23,588000.SSE,pm,mid,60,121,120,2.0
2024-01-23,588000.SSE,pm,mid,300,25,24,2.0
2024-01-23,588000.SSE,pm,last,3,2401,2400,2.0
2024-01-23,588000.SSE,pm,last,15,481,480,2.0
2024-01-23,588000.SSE,pm,last,30,241,240,2.0
2024-01-23,588000.SSE,pm,last,60,121,120,2.0
2024-01-23,588000.SSE,pm,last,300,25,24,2.0
2024-01-23,588080.SSE,am,mid,3,2401,2398,2.0
2024-01-23,588080.SSE,am,mid,15,481,480,2.0
2024-01-23,588080.SSE,am,mid,30,241,240,2.0
2024-01-23,588080.SSE,am,mid,60,121,120,2.0
2024-01-23,588080.SSE,am,mid,300,25,24,2.0
2024-01-23,588080.SSE,am,last,3,2401,2398,2.0
2024-01-23,588080.SSE,am,last,15,481,480,2.0
2024-01-23,588080.SSE,am,last,30,241,240,2.0
2024-01-23,588080.SSE,am,last,60,121,120,2.0
2024-01-23,588080.SSE,am,last,300,25,24,2.0
2024-01-23,588080.SSE,pm,mid,3,2401,2393,2.0
2024-01-23,588080.SSE,pm,mid,15,481,479,2.0
2024-01-23,588080.SSE,pm,mid,30,241,240,2.0
2024-01-23,588080.SSE,pm,mid,60,121,120,2.0
2024-01-23,588080.SSE,pm,mid,300,25,24,2.0
2024-01-23,588080.SSE,pm,last,3,2401,2393,2.0
2024-01-23,588080.SSE,pm,last,15,481,479,2.0
2024-01-23,588080.SSE,pm,last,30,241,240,2.0
2024-01-23,588080.SSE,pm,last,60,121,120,2.0
2024-01-23,588080.SSE,pm,last,300,25,24,2.0
2024-01-24,588000.SSE,am,mid,3,2401,2400,1.0
2024-01-24,588000.SSE,am,mid,15,481,480,1.0
2024-01-24,588000.SSE,am,mid,30,241,240,1.0
2024-01-24,588000.SSE,am,mid,60,121,120,1.0
2024-01-24,588000.SSE,am,mid,300,25,24,1.0
2024-01-24,588000.SSE,am,last,3,2401,2400,1.0
2024-01-24,588000.SSE,am,last,15,481,480,1.0
2024-01-24,588000.SSE,am,last,30,241,240,1.0
2024-01-24,588000.SSE,am,last,60,121,120,1.0
2024-01-24,588000.SSE,am,last,300,25,24,1.0
2024-01-24,588000.SSE,pm,mid,3,2401,2400,1.0
2024-01-24,588000.SSE,pm,mid,15,481,480,1.0
2024-01-24,588000.SSE,pm,mid,30,241,240,1.0
2024-01-24,588000.SSE,pm,mid,60,121,120,1.0
2024-01-24,588000.SSE,pm,mid,300,25,24,1.0
2024-01-24,588000.SSE,pm,last,3,2401,2400,1.0
2024-01-24,588000.SSE,pm,last,15,481,480,1.0
2024-01-24,588000.SSE,pm,last,30,241,240,1.0
2024-01-24,588000.SSE,pm,last,60,121,120,1.0
2024-01-24,588000.SSE,pm,last,300,25,24,1.0
2024-01-24,588080.SSE,am,mid,3,2401,2398,1.0
2024-01-24,588080.SSE,am,mid,15,481,480,1.0
2024-01-24,588080.SSE,am,mid,30,241,240,1.0
2024-01-24,588080.SSE,am,mid,60,121,120,1.0
2024-01-24,588080.SSE,am,mid,300,25,24,1.0
2024-01-24,588080.SSE,am,last,3,2401,2398,1.0
2024-01-24,588080.SSE,am,last,15,481,480,1.0
2024-01-24,588080.SSE,am,last,30,241,240,1.0
2024-01-24,588080.SSE,am,last,60,121,120,1.0
2024-01-24,588080.SSE,am,last,300,25,24,1.0
2024-01-24,588080.SSE,pm,mid,3,2401,2400,1.0
2024-01-24,588080.SSE,pm,mid,15,481,480,1.0
2024-01-24,588080.SSE,pm,mid,30,241,240,1.0
2024-01-24,588080.SSE,pm,mid,60,121,120,1.0
2024-01-24,588080.SSE,pm,mid,300,25,24,1.0
2024-01-24,588080.SSE,pm,last,3,2401,2400,1.0
2024-01-24,588080.SSE,pm,last,15,481,480,1.0
2024-01-24,588080.SSE,pm,last,30,241,240,1.0
2024-01-24,588080.SSE,pm,last,60,121,120,1.0
2024-01-24,588080.SSE,pm,last,300,25,24,1.0
2024-01-25,588000.SSE,am,mid,3,2401,2400,1.0
2024-01-25,588000.SSE,am,mid,15,481,480,1.0
2024-01-25,588000.SSE,am,mid,30,241,240,1.0
2024-01-25,588000.SSE,am,mid,60,121,120,1.0
2024-01-25,588000.SSE,am,mid,300,25,24,1.0
2024-01-25,588000.SSE,am,last,3,2401,2400,1.0
2024-01-25,588000.SSE,am,last,15,481,480,1.0
2024-01-25,588000.SSE,am,last,30,241,240,1.0
2024-01-25,588000.SSE,am,last,60,121,120,1.0
2024-01-25,588000.SSE,am,last,300,25,24,1.0
2024-01-25,588000.SSE,pm,mid,3,2401,2400,1.0
2024-01-25,588000.SSE,pm,mid,15,481,480,1.0
2024-01-25,588000.SSE,pm,mid,30,241,240,1.0
2024-01-25,588000.SSE,pm,mid,60,121,120,1.0
2024-01-25,588000.SSE,pm,mid,300,25,24,1.0
2024-01-25,588000.SSE,pm,last,3,2401,2400,1.0
2024-01-25,588000.SSE,pm,last,15,481,480,1.0
2024-01-25,588000.SSE,pm,last,30,241,240,1.0
2024-01-25,588000.SSE,pm,last,60,121,120,1.0
2024-01-25,588000.SSE,pm,last,300,25,24,1.0
2024-01-25,588080.SSE,am,mid,3,2401,2401,0.0
2024-01-25,588080.SSE,am,mid,15,481,481,0.0
2024-01-25,588080.SSE,am,mid,30,241,241,0.0
2024-01-25,588080.SSE,am,mid,60,121,121,0.0
2024-01-25,588080.SSE,am,mid,300,25,25,0.0
2024-01-25,588080.SSE,am,last,3,2401,2401,0.0
2024-01-25,588080.SSE,am,last,15,481,481,0.0
2024-01-25,588080.SSE,am,last,30,241,241,0.0
2024-01-25,588080.SSE,am,last,60,121,121,0.0
2024-01-25,588080.SSE,am,last,300,25,25,0.0
2024-01-25,588080.SSE,pm,mid,3,2401,2401,0.0
2024-01-25,588080.SSE,pm,mid,15,481,481,0.0
2024-01-25,588080.SSE,pm,mid,30,241,241,0.0
2024-01-25,588080.SSE,pm,mid,60,121,121,0.0
2024-01-25,588080.SSE,pm,mid,300,25,25,0.0
2024-01-25,588080.SSE,pm,last,3,2401,2401,0.0
2024-01-25,588080.SSE,pm,last,15,481,481,0.0
2024-01-25,588080.SSE,pm,last,30,241,241,0.0
2024-01-25,588080.SSE,pm,last,60,121,121,0.0
2024-01-25,588080.SSE,pm,last,300,25,25,0.0
2024-01-26,588000.SSE,am,mid,3,2401,2400,2.0
2024-01-26,588000.SSE,am,mid,15,481,480,2.0
2024-01-26,588000.SSE,am,mid,30,241,240,2.0
2024-01-26,588000.SSE,am,mid,60,121,120,2.0
2024-01-26,588000.SSE,am,mid,300,25,24,2.0
2024-01-26,588000.SSE,am,last,3,2401,2400,2.0
2024-01-26,588000.SSE,am,last,15,481,480,2.0
2024-01-26,588000.SSE,am,last,30,241,240,2.0
2024-01-26,588000.SSE,am,last,60,121,120,2.0
2024-01-26,588000.SSE,am,last,300,25,24,2.0
2024-01-26,588000.SSE,pm,mid,3,2401,2400,2.0
2024-01-26,588000.SSE,pm,mid,15,481,480,2.0
2024-01-26,588000.SSE,pm,mid,30,241,240,2.0
2024-01-26,588000.SSE,pm,mid,60,121,120,2.0
2024-01-26,588000.SSE,pm,mid,300,25,24,2.0
2024-01-26,588000.SSE,pm,last,3,2401,2400,2.0
2024-01-26,588000.SSE,pm,last,15,481,480,2.0
2024-01-26,588000.SSE,pm,last,30,241,240,2.0
2024-01-26,588000.SSE,pm,last,60,121,120,2.0
2024-01-26,588000.SSE,pm,last,300,25,24,2.0
2024-01-26,588080.SSE,am,mid,3,2401,2397,1.0
2024-01-26,588080.SSE,am,mid,15,481,479,1.0
2024-01-26,588080.SSE,am,mid,30,241,239,1.0
2024-01-26,588080.SSE,am,mid,60,121,120,1.0
2024-01-26,588080.SSE,am,mid,300,25,24,1.0
2024-01-26,588080.SSE,am,last,3,2401,2397,1.0
2024-01-26,588080.SSE,am,last,15,481,479,1.0
2024-01-26,588080.SSE,am,last,30,241,239,1.0
2024-01-26,588080.SSE,am,last,60,121,120,1.0
2024-01-26,588080.SSE,am,last,300,25,24,1.0
2024-01-26,588080.SSE,pm,mid,3,2401,2400,1.0
2024-01-26,588080.SSE,pm,mid,15,481,480,1.0
2024-01-26,588080.SSE,pm,mid,30,241,240,1.0
2024-01-26,588080.SSE,pm,mid,60,121,120,1.0
2024-01-26,588080.SSE,pm,mid,300,25,24,1.0
2024-01-26,588080.SSE,pm,last,3,2401,2400,1.0
2024-01-26,588080.SSE,pm,last,15,481,480,1.0
2024-01-26,588080.SSE,pm,last,30,241,240,1.0
2024-01-26,588080.SSE,pm,last,60,121,120,1.0
2024-01-26,588080.SSE,pm,last,300,25,24,1.0
2024-01-29,588000.SSE,am,mid,3,2401,2400,2.0
2024-01-29,588000.SSE,am,mid,15,481,480,2.0
2024-01-29,588000.SSE,am,mid,30,241,240,2.0
2024-01-29,588000.SSE,am,mid,60,121,120,2.0
2024-01-29,588000.SSE,am,mid,300,25,24,2.0
2024-01-29,588000.SSE,am,last,3,2401,2400,2.0
2024-01-29,588000.SSE,am,last,15,481,480,2.0
2024-01-29,588000.SSE,am,last,30,241,240,2.0
2024-01-29,588000.SSE,am,last,60,121,120,2.0
2024-01-29,588000.SSE,am,last,300,25,24,2.0
2024-01-29,588000.SSE,pm,mid,3,2401,2400,2.0
2024-01-29,588000.SSE,pm,mid,15,481,480,2.0
2024-01-29,588000.SSE,pm,mid,30,241,240,2.0
2024-01-29,588000.SSE,pm,mid,60,121,120,2.0
2024-01-29,588000.SSE,pm,mid,300,25,24,2.0
2024-01-29,588000.SSE,pm,last,3,2401,2400,2.0
2024-01-29,588000.SSE,pm,last,15,481,480,2.0
2024-01-29,588000.SSE,pm,last,30,241,240,2.0
2024-01-29,588000.SSE,pm,last,60,121,120,2.0
2024-01-29,588000.SSE,pm,last,300,25,24,2.0
2024-01-29,588080.SSE,am,mid,3,2401,2400,1.0
2024-01-29,588080.SSE,am,mid,15,481,480,1.0
2024-01-29,588080.SSE,am,mid,30,241,240,1.0
2024-01-29,588080.SSE,am,mid,60,121,120,1.0
2024-01-29,588080.SSE,am,mid,300,25,24,1.0
2024-01-29,588080.SSE,am,last,3,2401,2400,1.0
2024-01-29,588080.SSE,am,last,15,481,480,1.0
2024-01-29,588080.SSE,am,last,30,241,240,1.0
2024-01-29,588080.SSE,am,last,60,121,120,1.0
2024-01-29,588080.SSE,am,last,300,25,24,1.0
2024-01-29,588080.SSE,pm,mid,3,2401,2399,1.0
2024-01-29,588080.SSE,pm,mid,15,481,480,1.0
2024-01-29,588080.SSE,pm,mid,30,241,240,1.0
2024-01-29,588080.SSE,pm,mid,60,121,120,1.0
2024-01-29,588080.SSE,pm,mid,300,25,24,1.0
2024-01-29,588080.SSE,pm,last,3,2401,2399,1.0
2024-01-29,588080.SSE,pm,last,15,481,480,1.0
2024-01-29,588080.SSE,pm,last,30,241,240,1.0
2024-01-29,588080.SSE,pm,last,60,121,120,1.0
2024-01-29,588080.SSE,pm,last,300,25,24,1.0
2024-01-30,588000.SSE,am,mid,3,2401,2401,0.0
2024-01-30,588000.SSE,am,mid,15,481,481,0.0
2024-01-30,588000.SSE,am,mid,30,241,241,0.0
2024-01-30,588000.SSE,am,mid,60,121,121,0.0
2024-01-30,588000.SSE,am,mid,300,25,25,0.0
2024-01-30,588000.SSE,am,last,3,2401,2401,0.0
2024-01-30,588000.SSE,am,last,15,481,481,0.0
2024-01-30,588000.SSE,am,last,30,241,241,0.0
2024-01-30,588000.SSE,am,last,60,121,121,0.0
2024-01-30,588000.SSE,am,last,300,25,25,0.0
2024-01-30,588000.SSE,pm,mid,3,2401,2401,0.0
2024-01-30,588000.SSE,pm,mid,15,481,481,0.0
2024-01-30,588000.SSE,pm,mid,30,241,241,0.0
2024-01-30,588000.SSE,pm,mid,60,121,121,0.0
2024-01-30,588000.SSE,pm,mid,300,25,25,0.0
2024-01-30,588000.SSE,pm,last,3,2401,2401,0.0
2024-01-30,588000.SSE,pm,last,15,481,481,0.0
2024-01-30,588000.SSE,pm,last,30,241,241,0.0
2024-01-30,588000.SSE,pm,last,60,121,121,0.0
2024-01-30,588000.SSE,pm,last,300,25,25,0.0
2024-01-30,588080.SSE,am,mid,3,2401,2400,1.0
2024-01-30,588080.SSE,am,mid,15,481,480,1.0
2024-01-30,588080.SSE,am,mid,30,241,240,1.0
2024-01-30,588080.SSE,am,mid,60,121,120,1.0
2024-01-30,588080.SSE,am,mid,300,25,24,1.0
2024-01-30,588080.SSE,am,last,3,2401,2400,1.0
2024-01-30,588080.SSE,am,last,15,481,480,1.0
2024-01-30,588080.SSE,am,last,30,241,240,1.0
2024-01-30,588080.SSE,am,last,60,121,120,1.0
2024-01-30,588080.SSE,am,last,300,25,24,1.0
2024-01-30,588080.SSE,pm,mid,3,2401,2398,1.0
2024-01-30,588080.SSE,pm,mid,15,481,480,1.0
2024-01-30,588080.SSE,pm,mid,30,241,240,1.0
2024-01-30,588080.SSE,pm,mid,60,121,120,1.0
2024-01-30,588080.SSE,pm,mid,300,25,24,1.0
2024-01-30,588080.SSE,pm,last,3,2401,2398,1.0
2024-01-30,588080.SSE,pm,last,15,481,480,1.0
2024-01-30,588080.SSE,pm,last,30,241,240,1.0
2024-01-30,588080.SSE,pm,last,60,121,120,1.0
2024-01-30,588080.SSE,pm,last,300,25,24,1.0
2024-01-31,588000.SSE,am,mid,3,2401,2400,2.0
2024-01-31,588000.SSE,am,mid,15,481,480,2.0
2024-01-31,588000.SSE,am,mid,30,241,240,2.0
2024-01-31,588000.SSE,am,mid,60,121,120,2.0
2024-01-31,588000.SSE,am,mid,300,25,24,2.0
2024-01-31,588000.SSE,am,last,3,2401,2400,2.0
2024-01-31,588000.SSE,am,last,15,481,480,2.0
2024-01-31,588000.SSE,am,last,30,241,240,2.0
2024-01-31,588000.SSE,am,last,60,121,120,2.0
2024-01-31,588000.SSE,am,last,300,25,24,2.0
2024-01-31,588000.SSE,pm,mid,3,2401,2400,2.0
2024-01-31,588000.SSE,pm,mid,15,481,480,2.0
2024-01-31,588000.SSE,pm,mid,30,241,240,2.0
2024-01-31,588000.SSE,pm,mid,60,121,120,2.0
2024-01-31,588000.SSE,pm,mid,300,25,24,2.0
2024-01-31,588000.SSE,pm,last,3,2401,2400,2.0
2024-01-31,588000.SSE,pm,last,15,481,480,2.0
2024-01-31,588000.SSE,pm,last,30,241,240,2.0
2024-01-31,588000.SSE,pm,last,60,121,120,2.0
2024-01-31,588000.SSE,pm,last,300,25,24,2.0
2024-01-31,588080.SSE,am,mid,3,2401,2400,2.0
2024-01-31,588080.SSE,am,mid,15,481,480,2.0
2024-01-31,588080.SSE,am,mid,30,241,240,2.0
2024-01-31,588080.SSE,am,mid,60,121,120,2.0
2024-01-31,588080.SSE,am,mid,300,25,24,2.0
2024-01-31,588080.SSE,am,last,3,2401,2400,2.0
2024-01-31,588080.SSE,am,last,15,481,480,2.0
2024-01-31,588080.SSE,am,last,30,241,240,2.0
2024-01-31,588080.SSE,am,last,60,121,120,2.0
2024-01-31,588080.SSE,am,last,300,25,24,2.0
2024-01-31,588080.SSE,pm,mid,3,2401,2400,2.0
2024-01-31,588080.SSE,pm,mid,15,481,480,2.0
2024-01-31,588080.SSE,pm,mid,30,241,240,2.0
2024-01-31,588080.SSE,pm,mid,60,121,120,2.0
2024-01-31,588080.SSE,pm,mid,300,25,24,2.0
2024-01-31,588080.SSE,pm,last,3,2401,2400,2.0
2024-01-31,588080.SSE,pm,last,15,481,480,2.0
2024-01-31,588080.SSE,pm,last,30,241,240,2.0
2024-01-31,588080.SSE,pm,last,60,121,120,2.0
2024-01-31,588080.SSE,pm,last,300,25,24,2.0
2024-02-01,588000.SSE,am,mid,3,2401,2400,2.0
2024-02-01,588000.SSE,am,mid,15,481,480,2.0
2024-02-01,588000.SSE,am,mid,30,241,240,2.0
2024-02-01,588000.SSE,am,mid,60,121,120,2.0
2024-02-01,588000.SSE,am,mid,300,25,24,2.0
2024-02-01,588000.SSE,am,last,3,2401,2400,2.0
2024-02-01,588000.SSE,am,last,15,481,480,2.0
2024-02-01,588000.SSE,am,last,30,241,240,2.0
2024-02-01,588000.SSE,am,last,60,121,120,2.0
2024-02-01,588000.SSE,am,last,300,25,24,2.0
2024-02-01,588000.SSE,pm,mid,3,2401,2400,2.0
2024-02-01,588000.SSE,pm,mid,15,481,480,2.0
2024-02-01,588000.SSE,pm,mid,30,241,240,2.0
2024-02-01,588000.SSE,pm,mid,60,121,120,2.0
2024-02-01,588000.SSE,pm,mid,300,25,24,2.0
2024-02-01,588000.SSE,pm,last,3,2401,2400,2.0
2024-02-01,588000.SSE,pm,last,15,481,480,2.0
2024-02-01,588000.SSE,pm,last,30,241,240,2.0
2024-02-01,588000.SSE,pm,last,60,121,120,2.0
2024-02-01,588000.SSE,pm,last,300,25,24,2.0
2024-02-01,588080.SSE,am,mid,3,2401,2400,1.0
2024-02-01,588080.SSE,am,mid,15,481,480,1.0
2024-02-01,588080.SSE,am,mid,30,241,240,1.0
2024-02-01,588080.SSE,am,mid,60,121,120,1.0
2024-02-01,588080.SSE,am,mid,300,25,24,1.0
2024-02-01,588080.SSE,am,last,3,2401,2400,1.0
2024-02-01,588080.SSE,am,last,15,481,480,1.0
2024-02-01,588080.SSE,am,last,30,241,240,1.0
2024-02-01,588080.SSE,am,last,60,121,120,1.0
2024-02-01,588080.SSE,am,last,300,25,24,1.0
2024-02-01,588080.SSE,pm,mid,3,2401,2399,1.0
2024-02-01,588080.SSE,pm,mid,15,481,480,1.0
2024-02-01,588080.SSE,pm,mid,30,241,240,1.0
2024-02-01,588080.SSE,pm,mid,60,121,120,1.0
2024-02-01,588080.SSE,pm,mid,300,25,24,1.0
2024-02-01,588080.SSE,pm,last,3,2401,2399,1.0
2024-02-01,588080.SSE,pm,last,15,481,480,1.0
2024-02-01,588080.SSE,pm,last,30,241,240,1.0
2024-02-01,588080.SSE,pm,last,60,121,120,1.0
2024-02-01,588080.SSE,pm,last,300,25,24,1.0
2024-02-02,588000.SSE,am,mid,3,2401,2401,0.0012494793835901709
2024-02-02,588000.SSE,am,mid,15,481,481,0.0
2024-02-02,588000.SSE,am,mid,30,241,241,0.0
2024-02-02,588000.SSE,am,mid,60,121,121,0.0
2024-02-02,588000.SSE,am,mid,300,25,25,0.0
2024-02-02,588000.SSE,am,last,3,2401,2401,0.0012494793835901709
2024-02-02,588000.SSE,am,last,15,481,481,0.0
2024-02-02,588000.SSE,am,last,30,241,241,0.0
2024-02-02,588000.SSE,am,last,60,121,121,0.0
2024-02-02,588000.SSE,am,last,300,25,25,0.0
2024-02-02,588000.SSE,pm,mid,3,2401,2401,0.0
2024-02-02,588000.SSE,pm,mid,15,481,481,0.0
2024-02-02,588000.SSE,pm,mid,30,241,241,0.0
2024-02-02,588000.SSE,pm,mid,60,121,121,0.0
2024-02-02,588000.SSE,pm,mid,300,25,25,0.0
