a,b,c,year,start,peak,end,bars,sigma,net_log,capture,peak_fraction,time_mass_skew,motion_concentration,half_height_width,negative_area_share,amplitude,net_trend_normalized
4695,4700,4710,2021,2021-06-01 14:20:00,2021-06-01 14:45:00,2021-06-02 10:05:00,15,0.0021085545262423512,0.009386507132227098,0.4588438111805766,0.3333333333333333,0.10151062650821592,2.572663547018689,0.4375,0.0,0.014270846194402331,-0.8002729790975011
4710,4715,4740,2021,2021-06-02 10:05:00,2021-06-02 10:30:00,2021-06-02 14:05:00,30,0.0017374831079780566,0.0017572890320537403,0.03970668242817425,0.16666666666666666,0.41561699836471794,1.4619658804706777,0.4838709677419355,0.0,0.020764781957907097,-0.5807014490598036
4740,4742,4754,2021,2021-06-02 14:05:00,2021-06-02 14:15:00,2021-06-03 09:45:00,14,0.0017922505166421358,0.006228707996033207,0.3744732739033392,0.14285714285714285,-0.20977299671957084,2.04654231602317,0.6,0.008083737050212866,0.008682471419346527,-0.5921126556850496
4754,4760,4764,2021,2021-06-03 09:45:00,2021-06-03 10:15:00,2021-06-03 10:35:00,10,0.0017432799136850483,-0.010970472877219544,-0.5513774298706627,0.6,-0.5622468460452943,1.1969560843147966,0.36363636363636365,0.022542225455229953,0.009507652035707359,0.420226645363873
4764,4779,4798,2021,2021-06-03 10:35:00,2021-06-03 13:20:00,2021-06-03 14:55:00,34,0.0017093850827848483,-0.0009920091876352882,-0.026386693658088566,0.4411764705882353,0.21113793042250442,1.455741829625918,0.4857142857142857,0.0,0.016906039736952927,-0.35338221804633935
4798,4813,4822,2021,2021-06-03 14:55:00,2021-06-04 10:40:00,2021-06-04 11:25:00,24,0.0019212279540733463,0.00174852410876345,0.034051076711823336,0.625,-0.06752703047462355,1.71212635594717,0.64,0.020112100453122082,0.023659331556205032,0.3475224458256798
4822,4829,4841,2021,2021-06-04 11:25:00,2021-06-04 13:30:00,2021-06-04 14:30:00,19,0.0021828059864042247,-0.009171489834563661,-0.33015835808500005,0.3684210526315789,0.3748985564259706,1.6307694728621962,0.35,0.0014193581029900283,0.01262710826797786,0.14101761776502503
4841,4852,4856,2021,2021-06-04 14:30:00,2021-06-07 09:55:00,2021-06-07 10:15:00,15,0.002361791365545484,-0.015683658372654185,-0.5237808346336855,0.7333333333333333,0.04957691796919184,2.228538237846991,0.4375,0.05070478960276715,0.013992957108125204,0.43216692996777306
4856,4861,4874,2021,2021-06-07 10:15:00,2021-06-07 10:40:00,2021-06-07 13:15:00,18,0.0024357264151901085,0.000587316119225842,0.02160355137072452,0.2777777777777778,0.5696404469083493,1.8419817743169247,0.5263157894736842,0.0,0.014203103003262996,-0.5042262694844539
4874,4886,4889,2021,2021-06-07 13:15:00,2021-06-07 14:15:00,2021-06-07 14:30:00,15,0.0022189849838583037,-0.0038484691104088012,-0.33124139872900576,0.8,-0.1675509237878962,1.5286324989614966,0.5625,0.0,0.004826601795802965,0.6107187708953717
4889,4900,4914,2021,2021-06-07 14:30:00,2021-06-08 09:55:00,2021-06-08 11:05:00,25,0.0018504881539096437,0.011358481342291869,0.21616342181886558,0.44,0.08807109444223607,2.0831085454416822,0.34615384615384615,0.018023469986555306,0.014178495430414273,-0.27271499398259547
4914,4916,4929,2021,2021-06-08 11:05:00,2021-06-08 11:15:00,2021-06-08 13:50:00,15,0.0017356511069428905,0.005690306955104752,0.3176970094457484,0.13333333333333333,1.0326556207681514,1.8217295222696823,0.4375,0.05762896854499278,0.010923147632726504,-0.7568051159858382
4929,4934,4937,2021,2021-06-08 13:50:00,2021-06-08 14:15:00,2021-06-08 14:30:00,8,0.0018527706344859676,-0.004510503066021462,-0.5201814168402679,0.625,0.4280420422729566,1.9985150073207036,0.3333333333333333,0.12307091248427887,0.004770074235571187,0.3720431716606596
4937,4947,4950,2021,2021-06-08 14:30:00,2021-06-09 09:50:00,2021-06-09 10:05:00,13,0.0019110871408239203,0.011386334609544411,0.4548530446940938,0.7692307692307693,-0.18701657701921112,2.263452557494058,0.21428571428571427,0.28592627428888767,0.01691945488533797,0.6758371787253784
4950,4951,4958,2021,2021-06-09 10:05:00,2021-06-09 10:10:00,2021-06-09 10:45:00,8,0.002090972636463486,-0.0020881042042546942,-0.2854519223786214,0.125,0.28153723200986314,1.3897018335827958,0.4444444444444444,0.022247903768121607,0.00601870335520438,-0.6557318305083828
4958,4964,4981,2021,2021-06-09 10:45:00,2021-06-09 11:15:00,2021-06-09 14:10:00,23,0.0019428090705507339,-0.002664600230310831,-0.1258091235137175,0.2608695652173913,0.30483052775014274,1.7445370152831479,0.5416666666666666,0.009670735929680986,0.01177007871123692,-0.4293919574516139
4981,5010,5011,2021,2021-06-09 14:10:00,2021-06-10 11:05:00,2021-06-10 11:10:00,30,0.0015850801374477916,0.00619114433499527,0.1739368222116836,0.9666666666666667,0.12777593785078525,2.328847715621748,0.03225806451612903,0.016312141588589565,0.01687523668734503,0.8931465740893213
5011,5020,5027,2021,2021-06-10 11:10:00,2021-06-10 13:25:00,2021-06-10 14:00:00,16,0.001579435811934616,-2.022966060779381e-05,-0.0009624980507357394,0.5625,-0.06697985871644596,1.7631976228019417,0.29411764705882354,0.015821930495059817,0.009872103111550068,0.30260445831832355
5027,5035,5047,2021,2021-06-10 14:00:00,2021-06-10 14:40:00,2021-06-11 10:10:00,20,0.0015833952596761651,0.0018160515314825615,0.06607346192718314,0.4,-0.0340842064988379,1.6869390232967207,0.5714285714285714,0.006825579316592901,0.011772055864702757,-0.5769254345097786
5047,5057,5069,2021,2021-06-11 10:10:00,2021-06-11 11:00:00,2021-06-11 13:30:00,22,0.001702637839241937,-0.0003210588464391626,-0.010589085056530228,0.45454545454545453,0.29399726964145206,1.6272990997239978,0.43478260869565216,0.010556301936728386,0.014396210282755284,0.3779551583434778
5069,5075,5086,2021,2021-06-11 13:30:00,2021-06-11 14:00:00,2021-06-11 14:55:00,17,0.0016623435967094908,-0.004490602124413837,-0.28091081750286795,0.35294117647058826,0.36854438455053157,1.4702375904975877,0.4444444444444444,0.0060194719061302015,0.00466697705000918,0.11876259196477892
5086,5090,5094,2021,2021-06-11 14:55:00,2021-06-15 09:45:00,2021-06-15 10:05:00,8,0.002277583412629342,-0.013169912431528956,-0.7347149471371974,0.5,0.37845949468351764,1.5790068012528722,0.4444444444444444,0.13433452744054275,0.011277963662636559,-0.358157552276344
5094,5104,5113,2021,2021-06-15 10:05:00,2021-06-15 10:55:00,2021-06-15 13:10:00,19,0.0024588477040801728,-0.0029040284368351157,-0.09132032747074764,0.5263157894736842,0.29238603521494555,1.7391699248978436,0.45,0.0007183028112318744,0.019592064287558664,0.6868196847472017
5113,5116,5151,2021,2021-06-15 13:10:00,2021-06-15 13:25:00,2021-06-16 10:50:00,38,0.0024231721008172564,0.03154761116162628,0.4698550244873498,0.07894736842105263,-0.437466546012245,1.795415673458208,0.38461538461538464,0.022377816993684067,0.034910885682361226,-0.8744581126578717
5151,5153,5160,2021,2021-06-16 10:50:00,2021-06-16 11:00:00,2021-06-16 13:05:00,9,0.0021033794657590657,0.0033925106991892274,0.1609790489177095,0.2222222222222222,0.3061750062614012,1.5174395901826976,0.2,0.0807133387429588,0.008376050947870084,-0.12421595906030547
5160,5161,5170,2021,2021-06-16 13:05:00,2021-06-16 13:10:00,2021-06-16 13:55:00,10,0.0022063221078327264,0.0009369144970182797,0.0724261857348702,0.1,1.4544488973454122,1.3417831033666427,0.2727272727272727,0.07273155864713923,0.005842606622679547,-0.5110330156942944
5170,5174,5180,2021,2021-06-16 13:55:00,2021-06-16 14:15:00,2021-06-16 14:45:00,10,0.002205522190269369,0.0013501320205922358,0.174607292590049,0.4,0.3660989070807553,1.3360531302523584,0.45454545454545453,0.0,0.004819012807106837,-0.34074731497074184
5180,5194,5199,2021,2021-06-16 14:45:00,2021-06-17 10:25:00,2021-06-17 10:50:00,19,0.002320772883134481,0.004790692970090242,0.13300625093874446,0.7368421052631579,-0.21935795824035428,1.6880127814281074,0.45,0.026269906737051995,0.01954996624451777,0.6788901559211875
5199,5223,5226,2021,2021-06-17 10:50:00,2021-06-17 14:20:00,2021-06-17 14:35:00,27,0.0019604172394388835,0.015051934148905542,0.29934003994107933,0.8888888888888888,-1.3862789647058573,1.640351343436846,0.17857142857142858,0.11853352012952073,0.03572756645683306,0.8145212523447123
5226,5235,5237,2021,2021-06-17 14:35:00,2021-06-18 09:50:00,2021-06-18 10:00:00,11,0.0023123396559518515,0.012105384303007494,0.4340265224738508,0.8181818181818182,-0.33515633070245116,1.9129724277676448,0.3333333333333333,0.10021252468124088,0.01954252831668768,0.6607964618561895
5237,5243,5250,2021,2021-06-18 10:00:00,2021-06-18 10:30:00,2021-06-18 11:05:00,13,0.002533905610649066,-0.00610172635229855,-0.21454858937560986,0.46153846153846156,0.56280816840298,1.4907098983006508,0.35714285714285715,0.01945007762431678,0.012939864710283189,-0.26890554205473893
5250,5254,5262,2021,2021-06-18 11:05:00,2021-06-18 11:25:00,2021-06-18 13:35:00,12,0.0027592827449464037,0.0028456811408082675,0.1610187934198574,0.3333333333333333,0.08174469146362652,1.5209593651948803,0.6923076923076923,0.011702363592652268,0.006110081053726901,-0.2301215242644804
5262,5273,5279,2021,2021-06-18 13:35:00,2021-06-18 14:30:00,2021-06-18 15:00:00,17,0.002551552563080487,-0.003551649297841019,-0.14007332069052078,0.6470588235294118,-0.007002592832440732,1.294863464602745,0.3888888888888889,0.0033509154652195477,0.013905720439437275,0.7948550899786052
5279,5291,5301,2021,2021-06-18 15:00:00,2021-06-21 10:30:00,2021-06-21 11:20:00,22,0.0025829248407528375,0.013812585559426754,0.24181975688323296,0.5454545454545454,-0.06255812935145444,1.741790869108154,0.391304347826087,0.0693414606116395,0.025552302695524,0.4979571295644871
5301,5312,5314,2021,2021-06-21 11:20:00,2021-06-21 13:45:00,2021-06-21 13:55:00,13,0.002500448950045094,-0.004987227078772978,-0.3235323186120243,0.8461538461538461,0.11312253454678,1.3781468854464491,0.5,0.014127517337134967,0.007010458783287099,0.6590039416418363
5314,5322,5331,2021,2021-06-21 13:55:00,2021-06-21 14:35:00,2021-06-22 09:50:00,17,0.0024100294515835346,-0.0058629832753322435,-0.24785972758660377,0.47058823529411764,-0.3089646659644144,2.5000727819994917,0.4444444444444444,0.0,0.010068698852877311,-0.4549035099561473
5331,5347,5354,2021,2021-06-22 09:50:00,2021-06-22 11:10:00,2021-06-22 13:15:00,23,0.0018046456746688522,0.0030979924573249135,0.1032519224759268,0.6956521739130435,-0.5929989456116461,1.9826048649495658,0.5416666666666666,0.041770556470356345,0.013375202269449105,0.6010723376183864
5354,5357,5367,2021,2021-06-22 13:15:00,2021-06-22 13:30:00,2021-06-22 14:20:00,13,0.0016953959535358186,0.0036443603266439802,0.25972093607031893,0.23076923076923078,1.1053467713859295,1.6724604264624612,0.2857142857142857,0.12061725218439144,0.006282317438429885,-0.5778360177363905
5367,5374,5378,2021,2021-06-22 14:20:00,2021-06-22 14:55:00,2021-06-23 09:45:00,11,0.0017028302859506757,-0.0014658566545650298,-0.10121856015277687,0.6363636363636364,-0.21289730970377152,1.268852641668217,0.5,0.0,0.002987889786352227,-0.011005263386311998
5378,5390,5393,2021,2021-06-23 09:45:00,2021-06-23 10:45:00,2021-06-23 11:00:00,15,0.0017356050253698183,0.001106636042762214,0.033301405471011014,0.8,-0.5150038089911176,1.6971474527151793,0.375,0.10104083975362288,0.021627467580498383,0.7172209907984181
5393,5400,5407,2021,2021-06-23 11:00:00,2021-06-23 13:05:00,2021-06-23 13:40:00,14,0.0018563674645291743,-0.00039150337589173405,-0.022856040240928754,0.5,-0.1507098757762703,1.3503557226619778,0.4,0.0,0.00826983520550506,-0.5116048564303224
5407,5413,5431,2021,2021-06-23 13:40:00,2021-06-23 14:10:00,2021-06-24 10:10:00,24,0.0020383590763345255,0.00787982046754865,0.1924621891202654,0.25,-0.05055049395383607,1.9401020781188674,0.68,0.0009416186183279945,0.026604586144491016,-0.8168832459014419
5431,5434,5453,2021,2021-06-24 10:10:00,2021-06-24 10:25:00,2021-06-24 13:30:00,22,0.0019706628031394852,-0.00829004960495018,-0.30647309694749586,0.13636363636363635,0.7021447202619335,1.7223782675446413,0.2608695652173913,0.0,0.010540596870770358,-0.3853788102340152
5453,5464,5468,2021,2021-06-24 13:30:00,2021-06-24 14:25:00,2021-06-24 14:45:00,15,0.0018863496937094563,-0.0038015460651978222,-0.3503731355084789,0.7333333333333333,-0.05515831947678657,1.5778203065582606,0.4375,0.0,0.005370471393298715,0.3984129968241275
5468,5475,5481,2021,2021-06-24 14:45:00,2021-06-25 09:50:00,2021-06-25 10:20:00,13,0.001895642340885829,0.002124968913449924,0.07400405594312909,0.5384615384615384,0.12199355325098311,1.820885768283554,0.35714285714285715,0.0,0.009898643743710522,0.09211348133639062
5481,5485,5489,2021,2021-06-25 10:20:00,2021-06-25 10:40:00,2021-06-25 11:00:00,8,0.001937354773868895,-0.00782240345832923,-0.514213074074772,0.5,0.4009214285849861,1.5902593514413774,0.4444444444444444,0.0,0.007449515174358545,0.459999869878737
5489,5536,5547,2021,2021-06-25 11:00:00,2021-06-28 10:55:00,2021-06-28 13:20:00,58,0.0019676176864674307,0.0407985256826674,0.511876027706955,0.8103448275862069,-1.2596365620440102,1.9111909719230338,0.3050847457627119,0.029869155540832103,0.04658728282971758,0.7896132628248889
5547,5548,5556,2021,2021-06-28 13:20:00,2021-06-28 13:25:00,2021-06-28 14:05:00,9,0.0018168774382731272,0.002828910516675306,0.2794497570171988,0.1111111111111111,0.38056596568421575,1.5242241934300862,0.5,0.0,0.007632818991755386,-0.6597003673686719
5556,5560,5563,2021,2021-06-28 14:05:00,2021-06-28 14:25:00,2021-06-28 14:40:00,7,0.0018906228931341673,-0.0027590303746701625,-0.29355757945714495,0.5714285714285714,0.1160332260149425,1.5074017375670923,0.25,0.0,0.005214283801826092,0.565751152195849
5563,5571,5578,2021,2021-06-28 14:40:00,2021-06-29 09:50:00,2021-06-29 10:25:00,15,0.0018210236470169044,0.0031574726964951096,0.08883539357757671,0.5333333333333333,-0.7888657415151499,1.4347667284267778,0.3125,0.031120176332583176,0.016713302661491625,-0.39092958572526504
5578,5583,5590,2021,2021-06-29 10:25:00,2021-06-29 10:50:00,2021-06-29 11:25:00,12,0.0018567663020727565,-0.010018987861288674,-0.6669434373359019,0.4166666666666667,0.4477931702790393,1.5819279683422591,0.46153846153846156,0.0,0.00546375683489142,0.26523806158954427
5590,5598,5600,2021,2021-06-29 11:25:00,2021-06-29 13:35:00,2021-06-29 13:45:00,10,0.0018843634663856274,-0.008247779181647439,-0.7730353254259038,0.8,-0.8184610429483907,1.5656865766381665,0.2727272727272727,0.060621785602941264,0.006396398264328695,0.7939037592430931
5600,5601,5606,2021,2021-06-29 13:45:00,2021-06-29 13:50:00,2021-06-29 14:15:00,6,0.0018221838439548715,-0.0016866168100239773,-0.4006583168588196,0.16666666666666666,0.26609944327700913,1.4172357000454894,0.42857142857142855,0.27807495548973515,0.0030248871108993214,-0.4279055045582751
5606,5627,5636,2021,2021-06-29 14:15:00,2021-06-30 10:30:00,2021-06-30 11:15:00,30,0.0017901860993934,0.01519723455189042,0.31198854205846843,0.7,0.21065011689235488,1.8087446246506134,0.25806451612903225,0.16738630766435683,0.027858365592805967,0.6755688525132794
5636,5643,5659,2021,2021-06-30 11:15:00,2021-06-30 13:20:00,2021-06-30 14:40:00,23,0.0018062245412603247,-0.008088130675549133,-0.38730486055970187,0.30434782608695654,0.46302328843354074,1.6971747594621684,0.4583333333333333,0.006812720440804071,0.008840600838105672,-0.40428758645719864
5659,5661,5666,2021,2021-06-30 14:40:00,2021-06-30 14:50:00,2021-07-01 09:45:00,7,0.0018142733195967804,0.0012703390226637347,0.183868333045807,0.2857142857142857,-0.09020356600976567,1.49544120067798,0.625,0.0,0.00751453189269391,-0.6089689568139861
5666,5674,5683,2021,2021-07-01 09:45:00,2021-07-01 10:25:00,2021-07-01 11:10:00,17,0.0016599566780801053,-0.00847471529798662,-0.26378223704979464,0.47058823529411764,0.11894486733250138,1.780502116208116,0.5555555555555556,0.001632323206577207,0.012763600803717523,-0.2658627883116918
5683,5701,5718,2021,2021-07-01 11:10:00,2021-07-01 14:10:00,2021-07-02 10:05:00,35,0.0018279354096580617,0.016766224482164395,0.2181805459661463,0.5142857142857142,-0.176186261776642,2.3251637857311103,0.5833333333333334,0.0,0.038082896082477724,-0.6458757144295028
5718,5729,5730,2021,2021-07-02 10:05:00,2021-07-02 11:00:00,2021-07-02 11:05:00,12,0.0031496941137757303,-0.0062023682255695125,-0.21854597021731012,0.9166666666666666,-0.10068359834793565,1.2500333372302022,0.6153846153846154,0.0,0.013465642388887034,0.7284745916699435
5730,5733,5740,2021,2021-07-02 11:05:00,2021-07-02 11:20:00,2021-07-02 13:25:00,10,0.0031613068236662437,-0.004770967534676233,-0.24703379630067382,0.3,0.12305569128294365,1.3701005103967092,0.5454545454545454,0.0,0.007176453892131285,-0.48334426947684417
5740,5741,5755,2021,2021-07-02 13:25:00,2021-07-02 13:30:00,2021-07-02 14:40:00,15,0.0032350822739651815,0.000860284585204149,0.03336916638093293,0.06666666666666667,0.03257251144985052,1.3404341946191463,0.4375,0.0,0.00882542714079726,-0.5323257089571
5755,5764,5768,2021,2021-07-02 14:40:00,2021-07-05 09:55:00,2021-07-05 10:15:00,13,0.003208846170636383,-0.028159574848447565,-0.6479070539193451,0.6923076923076923,-0.30405854400317894,2.0705221389499986,0.35714285714285715,0.09633930008864092,0.02779919278250098,0.6797866247180312
5768,5769,5772,2021,2021-07-05 10:15:00,2021-07-05 10:20:00,2021-07-05 10:35:00,4,0.0031043696147645045,-0.0026746195975491283,-0.3691587440611633,0.25,2.908941307074939,1.7132040849309325,0.2,0.004730365019021519,0.00270076302649791,-0.12307713815295072
5772,5779,5787,2021,2021-07-05 10:35:00,2021-07-05 11:10:00,2021-07-05 13:20:00,15,0.0030716983986361895,0.004579363754535044,0.19436707287967417,0.4666666666666667,-0.10739004926109864,1.82871538777467,0.5625,0.0,0.010329468565250188,-0.4790115847078042
5787,5806,5810,2021,2021-07-05 13:20:00,2021-07-05 14:55:00,2021-07-06 09:45:00,23,0.002942370495685492,-0.0024976243722310584,-0.0817127534489149,0.8260869565217391,-0.19029765911282637,2.0432133804072565,0.6666666666666666,0.0016338570392349318,0.012451155021357074,0.6721421194344172
5810,5817,5830,2021,2021-07-06 09:45:00,2021-07-06 10:20:00,2021-07-06 11:25:00,20,0.001964851072347333,0.01762637005479621,0.282884124895678,0.35,0.20307058104637887,1.5580173394180241,0.42857142857142855,0.011852651964333799,0.037060108070682496,-0.7543690056931334
5830,5834,5845,2021,2021-07-06 11:25:00,2021-07-06 13:15:00,2021-07-06 14:10:00,15,0.002794289272991572,-0.013896947422116395,-0.4914595263829637,0.26666666666666666,0.5437370926608378,1.2089336538511848,0.375,0.0005282700596645726,0.016782465947793312,-0.4620930994956705
5845,5857,5858,2021,2021-07-06 14:10:00,2021-07-07 09:40:00,2021-07-07 09:45:00,13,0.0028901187431231196,-0.000211289840235886,-0.007099570445088955,0.9230769230769231,-0.2905580553278699,1.7960773090913622,0.42857142857142855,0.052068673482105844,0.014704121902409995,0.5323088039490212
5858,5890,5892,2021,2021-07-07 09:45:00,2021-07-07 13:55:00,2021-07-07 14:05:00,34,0.0027846877234413456,0.021383749671205484,0.33675699428779626,0.9411764705882353,0.2417869988249248,1.8979337066456607,0.5714285714285714,0.01585198127629092,0.03194755188031184,0.8616639272622517
5892,5894,5899,2021,2021-07-07 14:05:00,2021-07-07 14:15:00,2021-07-07 14:40:00,7,0.0022754077504534296,0.00010832682851957213,0.015339995297225479,0.2857142857142857,-0.10331045772588517,1.2278280802822583,0.5,0.0,0.00467916144490399,-0.5346420642049858
5899,5913,5917,2021,2021-07-07 14:40:00,2021-07-08 10:20:00,2021-07-08 10:40:00,18,0.0024876870871109943,-0.005750331034808455,-0.11795346660457116,0.7777777777777778,0.10782346533845437,2.025010435201519,0.5789473684210527,0.03975148876459659,0.027689927585735852,0.7099570069199623
5917,5923,5926,2021,2021-07-08 10:40:00,2021-07-08 11:10:00,2021-07-08 11:25:00,9,0.0026408850049760395,-0.004965506860025868,-0.22994530603152816,0.6666666666666666,-0.12076270533544203,1.5708145175778987,0.6,0.031787073816383266,0.010371700698389219,0.5841927593285742
5926,5927,5936,2021,2021-07-08 11:25:00,2021-07-08 11:30:00,2021-07-08 13:45:00,10,0.0027616372933599717,0.0001835280851166612,0.0106891478777753,0.1,-0.020131921134530762,1.604639048782971,0.5454545454545454,0.0636103629414391,0.010335170725689125,-0.6165735554543764
5936,5945,5959,2021,2021-07-08 13:45:00,2021-07-08 14:30:00,2021-07-09 10:10:00,23,0.0028767593228874546,-0.00930844570039503,-0.16949861400005004,0.391304347826087,-0.014745493869637407,1.9472949090944884,0.4583333333333333,0.0,0.03364678594825854,-0.6487295734384665
5959,5970,5974,2021,2021-07-09 10:10:00,2021-07-09 11:05:00,2021-07-09 11:25:00,15,0.002814015931977415,-0.00745131224958411,-0.2654873871057919,0.7333333333333333,-0.06470862924865875,1.2676216522583126,0.75,0.0,0.01263515076500532,0.5008237222790904
5974,5991,5999,2021,2021-07-09 11:25:00,2021-07-09 14:20:00,2021-07-09 15:00:00,25,0.0026424958315129955,-0.00820782294728404,-0.28416767651188457,0.68,-0.1646774506375995,1.7181808587316512,0.5769230769230769,0.004338804217194618,0.013939997071894972,0.5771239293757572
5999,6010,6014,2021,2021-07-09 15:00:00,2021-07-12 10:25:00,2021-07-12 10:45:00,15,0.002137686447037358,-0.01024420007574276,-0.214154008352333,0.7333333333333333,-1.270716778066125,1.6261053778382701,0.4375,0.3025095991502971,0.01375220926423637,0.5889896613675106
6014,6026,6032,2021,2021-07-12 10:45:00,2021-07-12 13:15:00,2021-07-12 13:45:00,18,0.0020991190460469813,0.004170220941153514,0.15788028193978115,0.6666666666666666,-0.8448282728112448,1.589887947275384,0.2631578947368421,0.0360929340257113,0.010303582616242757,0.1451748495165387
6032,6039,6044,2021,2021-07-12 13:45:00,2021-07-12 14:20:00,2021-07-12 14:45:00,12,0.002094647315447908,-0.0021908411665362776,-0.2583693471442706,0.5833333333333334,0.18388331344287198,1.4342609887076905,0.6923076923076923,0.0,0.004013249716932954,0.5961285876864222
6044,6049,6056,2021,2021-07-12 14:45:00,2021-07-13 09:40:00,2021-07-13 10:15:00,12,0.0023449432378624406,-0.018166320465347573,-0.5592899523703444,0.4166666666666667,0.385765254201096,1.9481574171722165,0.3076923076923077,0.16333299789362765,0.0171812259867945,-0.27919033054696074
6056,6057,6076,2021,2021-07-13 10:15:00,2021-07-13 10:20:00,2021-07-13 13:25:00,20,0.002490324108444972,0.008650469270124922,0.287851215423331,0.05,0.48720347561669497,1.5202144038600576,0.38095238095238093,0.13235002679832572,0.014878144321953002,-0.7921702297461027
6076,6091,6109,2021,2021-07-13 13:25:00,2021-07-13 14:40:00,2021-07-14 10:40:00,33,0.002379745753174722,0.006086993798806247,0.11810058077255327,0.45454545454545453,0.17029617141677011,2.011975745064136,0.35294117647058826,0.0035970428938171205,0.01696927435708684,-0.45933487198658846
6109,6128,6144,2021,2021-07-14 10:40:00,2021-07-14 13:45:00,2021-07-15 09:35:00,35,0.0023808389143394775,0.0018418820618870176,0.032847758856863654,0.5428571428571428,0.04312689061650764,1.5721631159112759,0.3888888888888889,0.0008158614163288127,0.016437469519217096,-0.2884901682772175
6144,6145,6157,2021,2021-07-15 09:35:00,2021-07-15 09:40:00,2021-07-15 10:40:00,13,0.002424951340861621,0.006943392836542272,0.16415132296840715,0.07692307692307693,0.5173501030952758,1.544926148406008,0.21428571428571427,0.3100779645410631,0.01764427676469449,-0.5152811729142303
6157,6162,6165,2021,2021-07-15 10:40:00,2021-07-15 11:05:00,2021-07-15 11:20:00,8,0.002577774897728158,-0.002583494345324777,-0.17855380981220448,0.625,0.5408257635746088,1.5381686103980488,0.1111111111111111,0.23422899036078193,0.005522425768496042,-0.026998722509178792
6165,6170,6172,2021,2021-07-15 11:20:00,2021-07-15 13:15:00,2021-07-15 13:25:00,7,0.002547021719138119,-0.003940793936092122,-0.6346058853313833,0.7142857142857143,0.6732289317731464,2.0226021298904335,0.25,0.1773990716005572,0.004699798260753063,0.48775734009547955
6172,6194,6208,2021,2021-07-15 13:25:00,2021-07-16 09:45:00,2021-07-16 10:55:00,36,0.0023551656246149242,0.015578952101261104,0.2756459901866557,0.6111111111111112,-0.04615312207676612,2.069395566138854,0.5405405405405406,0.0034297132477826902,0.015529273364126794,-0.283018398905887
6208,6210,6212,2021,2021-07-16 10:55:00,2021-07-16 11:05:00,2021-07-16 11:15:00,4,0.0017781762709250656,-0.0008166493204480813,-0.11207241311080234,0.5,0.10671995792369264,1.1265539326209362,0.6,0.0,0.004213944647358581,0.41435738131486755
6212,6216,6229,2021,2021-07-16 11:15:00,2021-07-16 13:05:00,2021-07-16 14:10:00,17,0.0017853534100955065,-0.001141496341765477,-0.057252847266560734,0.23529411764705882,0.5907992170559941,1.3551192427121435,0.2777777777777778,0.06814604619307905,0.009681296579912235,-0.5204684486083196
6229,6231,6241,2021,2021-07-16 14:10:00,2021-07-16 14:20:00,2021-07-19 09:40:00,12,0.0017927570653573145,0.015068625171475687,0.6320196396362796,0.16666666666666666,0.18235121529058324,2.5426669684978247,0.5384615384615384,0.0923735823263391,0.018536242315132512,-0.7089745858333376
6241,6245,6256,2021,2021-07-19 09:40:00,2021-07-19 10:00:00,2021-07-19 10:55:00,15,0.0023618347839288556,-0.011741701420231973,-0.33512426031945486,0.26666666666666666,0.8857830572773628,1.9375585271025246,0.375,0.030911712674773065,0.011848253541883125,-0.2663037248278301
6256,6265,6274,2021,2021-07-19 10:55:00,2021-07-19 13:10:00,2021-07-19 13:55:00,18,0.0024174345748202235,-0.006597556575627754,-0.3526903545112924,0.5,0.06297232743805739,1.8991883563850311,0.5789473684210527,0.022182444326410054,0.007877959439579918,-0.18599240018976038
6274,6281,6284,2021,2021-07-19 13:55:00,2021-07-19 14:30:00,2021-07-19 14:45:00,10,0.002441016391760616,-0.006500827041823634,-0.4896079062677803,0.7,0.2848138948524256,1.683523885309262,0.45454545454545453,0.0020432432434774497,0.006177881209127101,0.6805433179382552
6284,6290,6297,2021,2021-07-19 14:45:00,2021-07-20 09:45:00,2021-07-20 10:20:00,13,0.0019752232456901045,0.0064222835706545245,0.1958158525687495,0.46153846153846156,0.2099992259758605,2.558603929196096,0.35714285714285715,0.0,0.010760337740617132,-0.2502430667762819
6297,6299,6304,2021,2021-07-20 10:20:00,2021-07-20 10:30:00,2021-07-20 10:55:00,7,0.0019298790307797963,0.00015900568478816133,0.014994439702969962,0.2857142857142857,0.41023159428052924,1.2681477752424617,0.375,0.03754403772068582,0.004488388313727221,0.1283754842232601
6304,6314,6315,2021,2021-07-20 10:55:00,2021-07-20 13:15:00,2021-07-20 13:20:00,11,0.0018966783767710039,-0.001690869536047787,-0.12875211643521975,0.9090909090909091,0.06974675458248832,1.2989346493051812,0.25,0.08347000967398559,0.00631437821690195,0.5819346099499791
6315,6330,6331,2021,2021-07-20 13:20:00,2021-07-20 14:35:00,2021-07-20 14:40:00,16,0.001875375257201596,0.0051751066512419125,0.3509259794043818,0.9375,-1.0464602235374698,1.3778649068136217,0.23529411764705882,0.2850484833876378,0.00710309667967568,0.7253157829498738
6331,6359,6367,2021,2021-07-20 14:40:00,2021-07-21 11:30:00,2021-07-21 13:40:00,36,0.0015609991613133199,0.029316544767538352,0.5738549805440614,0.7777777777777778,-0.07360903763142762,1.7432490231993065,0.4594594594594595,0.046379419935948574,0.03527708351584202,0.8140230516924523
