day,year,slot,q,high
2024-12-02,2024,0,1.4334593721383988,False
2024-12-02,2024,1,1.560048192623876,False
2024-12-02,2024,2,2.0112223132515004,True
2024-12-02,2024,3,1.7634083528385622,True
2024-12-03,2024,0,1.3473809611761889,False
2024-12-03,2024,1,1.6599966748321069,False
2024-12-03,2024,2,1.6078167121553015,False
2024-12-03,2024,3,2.1321284978855544,True
2024-12-04,2024,0,2.7039197964166375,True
2024-12-04,2024,1,1.3424858510681188,False
2024-12-04,2024,2,1.330516571407328,False
2024-12-04,2024,3,1.4135368310468692,False
2024-12-05,2024,0,1.4146241289942996,False
2024-12-05,2024,1,1.6920094247803115,False
2024-12-05,2024,2,1.5949821674102669,False
2024-12-05,2024,3,1.9135553978853972,True
2024-12-06,2024,0,1.7138189370218349,False
2024-12-06,2024,1,1.5940520328636194,False
2024-12-06,2024,2,1.2772795010597413,False
2024-12-06,2024,3,1.384137003725673,False
2024-12-09,2024,0,1.3634575024779494,False
2024-12-09,2024,1,1.8609101504329226,True
2024-12-09,2024,2,1.2816707176755184,False
2024-12-09,2024,3,1.3839452949257294,False
2024-12-10,2024,0,4.654120380498296,True
2024-12-10,2024,1,1.233900813662917,False
2024-12-10,2024,2,1.4260704900249779,False
2024-12-10,2024,3,1.4578261832936517,False
2024-12-11,2024,0,1.3362734421803777,False
2024-12-11,2024,1,1.497755110268563,False
2024-12-11,2024,2,1.6017037103133687,False
2024-12-11,2024,3,1.6352762267331495,False
2024-12-12,2024,0,1.4745530536518143,False
2024-12-12,2024,1,1.809861087224112,True
2024-12-12,2024,2,1.562583330948638,False
2024-12-12,2024,3,1.7821983899948421,True
2024-12-13,2024,0,1.5862191492822992,False
2024-12-13,2024,1,1.5083383187550001,False
2024-12-13,2024,2,1.3897881223909678,False
2024-12-13,2024,3,1.424173396114622,False
2024-12-16,2024,0,1.770727162813276,True
2024-12-16,2024,1,1.6961355235594844,False
2024-12-16,2024,2,1.5915374375394626,False
2024-12-16,2024,3,1.7501506915034581,False
2024-12-17,2024,0,1.7582129093096162,False
2024-12-17,2024,1,1.3241404541925257,False
2024-12-17,2024,2,2.938805685477289,True
2024-12-17,2024,3,1.4909045925611721,False
2024-12-18,2024,0,1.3250711937164594,False
2024-12-18,2024,1,1.6046810781488332,False
2024-12-18,2024,2,1.5125530211374443,False
2024-12-18,2024,3,1.3923106895819537,False
2024-12-19,2024,0,2.6716673813447223,True
2024-12-19,2024,1,1.479250386123197,False
2024-12-19,2024,2,1.5358720626621276,False
2024-12-19,2024,3,1.500975126095546,False
2024-12-20,2024,0,1.4468522346011963,False
2024-12-20,2024,1,2.330582732201031,True
2024-12-20,2024,2,1.6630786971736469,False
2024-12-20,2024,3,1.5014316166570643,False
2024-12-23,2024,0,1.653607954200122,False
2024-12-23,2024,1,1.4414694942687867,False
2024-12-23,2024,2,1.554855381101995,False
2024-12-23,2024,3,1.5211580533592266,False
2024-12-24,2024,0,1.593328333303804,False
2024-12-24,2024,1,2.1662092474283625,True
2024-12-24,2024,2,1.559851596059042,False
2024-12-24,2024,3,1.6689290848444434,False
2024-12-25,2024,0,1.8556837006174272,True
2024-12-25,2024,1,1.6207873517122036,False
2024-12-25,2024,2,1.6039794333417297,False
2024-12-25,2024,3,1.3638670231720467,False
2024-12-26,2024,0,1.6017672958832887,False
2024-12-26,2024,1,1.6510397734307514,False
2024-12-26,2024,2,1.719902994212814,False
2024-12-26,2024,3,1.2814174058314796,False
2024-12-27,2024,0,1.2959829745348121,False
2024-12-27,2024,1,1.564504363995839,False
2024-12-27,2024,2,1.6257058813235512,False
2024-12-27,2024,3,1.4224675066934045,False
2024-12-30,2024,0,1.7497649018030688,False
2024-12-30,2024,1,2.0557987737541255,True
2024-12-30,2024,2,1.8815613639002706,True
2024-12-30,2024,3,1.843486792548212,True
2024-12-31,2024,0,1.7480274765226316,False
2024-12-31,2024,1,1.789611399000128,True
2024-12-31,2024,2,1.5635657240486835,False
2024-12-31,2024,3,1.4417427857171623,False
2025-01-02,2025,0,2.075074944961852,True
2025-01-02,2025,1,1.4992106849636553,False
2025-01-02,2025,2,1.632996122364346,False
2025-01-02,2025,3,1.475311042178656,False
2025-01-03,2025,0,1.7408000795697507,False
2025-01-03,2025,1,1.4937354743088878,False
2025-01-03,2025,2,1.2535086109784057,False
2025-01-03,2025,3,1.7177150309920541,False
2025-01-06,2025,0,1.3092372598756934,False
2025-01-06,2025,1,1.3443150833251531,False
2025-01-06,2025,2,1.526613779323203,False
2025-01-06,2025,3,1.5086259019467159,False
2025-01-07,2025,0,1.3625717635139,False
2025-01-07,2025,1,1.25609623462029,False
2025-01-07,2025,2,1.3626487560508067,False
2025-01-07,2025,3,1.404524834985101,False
2025-01-08,2025,0,1.689648612454841,False
2025-01-08,2025,1,1.7860799590704421,True
2025-01-08,2025,2,1.268630211745986,False
2025-01-08,2025,3,1.41548498893892,False
2025-01-09,2025,0,1.525370346830783,False
2025-01-09,2025,1,1.372989793064814,False
2025-01-09,2025,2,1.5280245876100185,False
2025-01-09,2025,3,1.5573096161282836,False
2025-01-10,2025,0,1.946080329770724,True
2025-01-10,2025,1,1.4381479491015978,False
2025-01-10,2025,2,1.4489316164350872,False
2025-01-10,2025,3,1.4493973069968287,False
2025-01-13,2025,0,1.722767831206109,False
2025-01-13,2025,1,1.6387361658778299,False
2025-01-13,2025,2,1.502748375410011,False
2025-01-13,2025,3,1.4634004285631055,False
2025-01-14,2025,0,1.1505313524156757,False
2025-01-14,2025,1,1.445016342682676,False
2025-01-14,2025,2,1.3697407390951781,False
2025-01-14,2025,3,1.4319644519285992,False
2025-01-15,2025,0,1.5535380988261256,False
2025-01-15,2025,1,1.6032353952855152,False
2025-01-15,2025,2,1.425519836285236,False
2025-01-15,2025,3,1.4498051618208636,False
2025-01-16,2025,0,1.4506819595689309,False
2025-01-16,2025,1,1.197796305546717,False
2025-01-16,2025,2,1.4387315295197807,False
2025-01-16,2025,3,1.5210731405690292,False
2025-01-17,2025,0,1.1924642236417595,False
2025-01-17,2025,1,2.545247777991954,True
2025-01-17,2025,2,1.5648512198666336,False
2025-01-17,2025,3,1.351534443930431,False
2025-01-20,2025,0,1.406731369863393,False
2025-01-20,2025,1,1.5493682170858496,False
2025-01-20,2025,2,1.387609330621038,False
2025-01-20,2025,3,1.964937334906618,True
2025-01-21,2025,0,1.5225877870265458,False
2025-01-21,2025,1,1.2812076586984313,False
2025-01-21,2025,2,1.4978441806326561,False
2025-01-21,2025,3,1.6949755870464904,False
2025-01-22,2025,0,1.5857182061385329,False
2025-01-22,2025,1,1.6100679308719819,False
2025-01-22,2025,2,1.267665449227895,False
2025-01-22,2025,3,1.5263063894707942,False
2025-01-23,2025,0,2.0411560930751396,True
2025-01-23,2025,1,1.345740470795814,False
2025-01-23,2025,2,1.159966524228165,False
2025-01-23,2025,3,1.259465860543843,False
2025-01-24,2025,0,1.3048226999477002,False
2025-01-24,2025,1,1.5129682354511373,False
2025-01-24,2025,2,1.595884934654351,False
2025-01-24,2025,3,1.5616928592570831,False
2025-01-27,2025,0,1.5220742278554258,False
2025-01-27,2025,1,1.3718695632008555,False
2025-01-27,2025,2,1.300726921561096,False
2025-01-27,2025,3,1.5634855887949004,False
2025-02-05,2025,0,2.833467421132431,True
2025-02-05,2025,1,2.027212069072117,True
2025-02-05,2025,2,1.4905704564013924,False
2025-02-05,2025,3,1.5579990720203796,False
2025-02-06,2025,0,1.6223495112153707,False
2025-02-06,2025,1,1.2236166865734073,False
2025-02-06,2025,2,1.3055504439240826,False
2025-02-06,2025,3,1.5727407476948125,False
2025-02-07,2025,0,1.3654384678011993,False
2025-02-07,2025,1,1.608458607644867,False
2025-02-07,2025,2,1.5700539209632105,False
2025-02-07,2025,3,1.3905356478974886,False
2025-02-10,2025,0,1.9779316500086126,True
2025-02-10,2025,1,1.382643016662079,False
2025-02-10,2025,2,1.2000827097860491,False
2025-02-10,2025,3,1.5865098063844727,False
2025-02-11,2025,0,2.1759908481989316,True
2025-02-11,2025,1,2.05962494478851,True
2025-02-11,2025,2,1.2830247698331438,False
2025-02-11,2025,3,1.1412982404836098,False
2025-02-12,2025,0,1.8339520356652448,True
2025-02-12,2025,1,1.9238994222214028,True
2025-02-12,2025,2,1.213960110821496,False
2025-02-12,2025,3,1.297169640151558,False
2025-02-13,2025,0,1.891307083729369,True
2025-02-13,2025,1,1.7058308120049526,False
2025-02-13,2025,2,2.0309765760632104,True
2025-02-13,2025,3,1.8139680741014401,True
2025-02-14,2025,0,1.589044815381735,False
2025-02-14,2025,1,1.2056940721867262,False
2025-02-14,2025,2,1.6459699846300586,False
2025-02-14,2025,3,1.5730382549768918,False
2025-02-17,2025,0,2.1416201153551233,True
2025-02-17,2025,1,1.2584063363375868,False
2025-02-17,2025,2,1.5467583490293977,False
2025-02-17,2025,3,1.4189105798760282,False
2025-02-18,2025,0,1.6080961082801952,False
2025-02-18,2025,1,2.1455780450518924,True
2025-02-18,2025,2,1.4348307730038536,False
2025-02-18,2025,3,1.3908530870092382,False
2025-02-19,2025,0,1.5903705835214068,False
2025-02-19,2025,1,1.6630884874607441,False
2025-02-19,2025,2,1.240572445044971,False
2025-02-19,2025,3,2.29061447151086,True
2025-02-20,2025,0,1.7201251262074868,False
2025-02-20,2025,1,1.5719488910053534,False
2025-02-20,2025,2,1.4334185781817161,False
2025-02-20,2025,3,1.5570759685198339,False
2025-02-21,2025,0,1.4320393599039756,False
2025-02-21,2025,1,1.2742567663763626,False
2025-02-21,2025,2,1.4774541136739616,False
2025-02-21,2025,3,2.2853265555328366,True
2025-02-24,2025,0,1.9686126010158493,True
2025-02-24,2025,1,1.2951438038111878,False
2025-02-24,2025,2,1.5582325528995762,False
2025-02-24,2025,3,1.7795547765587687,True
2025-02-25,2025,0,1.793411682544677,True
2025-02-25,2025,1,1.3048765537215328,False
2025-02-25,2025,2,1.442737872146664,False
2025-02-25,2025,3,1.4981547857812194,False
2025-02-26,2025,0,1.6531093119241416,False
2025-02-26,2025,1,1.3229917567591747,False
2025-02-26,2025,2,1.6466198357379547,False
2025-02-26,2025,3,1.5482681551582427,False
2025-02-27,2025,0,1.5414078177925925,False
2025-02-27,2025,1,1.4367783110243215,False
2025-02-27,2025,2,1.189338092758967,False
2025-02-27,2025,3,1.290970862983752,False
2025-02-28,2025,0,1.5083981719835358,False
2025-02-28,2025,1,1.4190411143326427,False
2025-02-28,2025,2,1.498290295618826,False
2025-02-28,2025,3,1.7851948151482475,True
2025-03-03,2025,0,1.9635975708562716,True
2025-03-03,2025,1,1.4866144354487372,False
2025-03-03,2025,2,1.206231327787213,False
2025-03-03,2025,3,1.5364596662121173,False
2025-03-04,2025,0,1.5916803666765178,False
2025-03-04,2025,1,1.3998034365323022,False
2025-03-04,2025,2,2.3656027447793617,True
2025-03-04,2025,3,1.6780965080708312,False
2025-03-05,2025,0,1.6149835672263766,False
2025-03-05,2025,1,1.7734494158647023,True
2025-03-05,2025,2,1.3737736617799914,False
2025-03-05,2025,3,1.5153011886142476,False
2025-03-06,2025,0,3.5802576989676567,True
2025-03-06,2025,1,1.3814036656184434,False
2025-03-06,2025,2,2.1292698550338995,True
2025-03-06,2025,3,1.8416680590212806,True
2025-03-07,2025,0,2.0678285042601154,True
2025-03-07,2025,1,1.277227198669202,False
2025-03-07,2025,2,1.4912392621184498,False
2025-03-07,2025,3,1.3912923001736586,False
2025-03-10,2025,0,1.4408347724286115,False
2025-03-10,2025,1,1.3611724888138332,False
2025-03-10,2025,2,2.0001874544318934,True
2025-03-10,2025,3,1.9865596904179992,True
2025-03-11,2025,0,1.8889426635799027,True
2025-03-11,2025,1,1.2297376360441081,False
2025-03-11,2025,2,1.5145045485999915,False
2025-03-11,2025,3,1.9602577444225981,True
2025-03-12,2025,0,1.4225675932934458,False
2025-03-12,2025,1,1.5590522499182937,False
2025-03-12,2025,2,1.205160771330599,False
2025-03-12,2025,3,1.187241254232173,False
2025-03-13,2025,0,1.290366270313724,False
2025-03-13,2025,1,1.282036035482465,False
2025-03-13,2025,2,1.8228967638472837,True
2025-03-13,2025,3,1.5426571851212778,False
2025-03-14,2025,0,1.2727359833651193,False
2025-03-14,2025,1,1.5186850966358758,False
2025-03-14,2025,2,1.6341124393011466,False
2025-03-14,2025,3,1.627252751287471,False
2025-03-17,2025,0,1.6780690418844304,False
2025-03-17,2025,1,1.5292259042230454,False
2025-03-17,2025,2,1.5693458021208386,False
2025-03-17,2025,3,1.6842969307130118,False
2025-03-18,2025,0,1.574233618710743,False
2025-03-18,2025,1,1.713360782504183,False
2025-03-18,2025,2,1.395702117000387,False
2025-03-18,2025,3,1.3631713022243512,False
2025-03-19,2025,0,1.3354185776550334,False
2025-03-19,2025,1,1.3129303102808274,False
2025-03-19,2025,2,1.4925354716219836,False
2025-03-19,2025,3,1.419520659975941,False
2025-03-20,2025,0,1.8951641914166064,True
2025-03-20,2025,1,1.2629667475485873,False
2025-03-20,2025,2,1.543496508912626,False
2025-03-20,2025,3,1.467342100251446,False
2025-03-21,2025,0,1.7547632684681775,False
2025-03-21,2025,1,1.4722848250447043,False
2025-03-21,2025,2,1.4409340483331126,False
2025-03-21,2025,3,1.4241180532668756,False
2025-03-24,2025,0,1.5093468229281553,False
2025-03-24,2025,1,1.5589095258281505,False
2025-03-24,2025,2,1.1945084148514744,False
2025-03-24,2025,3,1.3113015330355595,False
2025-03-25,2025,0,1.5551049317763475,False
2025-03-25,2025,1,1.936274497329412,True
2025-03-25,2025,2,2.762405218101163,True
2025-03-25,2025,3,1.4700827860942105,False
2025-03-26,2025,0,1.7181984969528827,False
2025-03-26,2025,1,1.3046568697296574,False
2025-03-26,2025,2,1.6373433920015954,False
2025-03-26,2025,3,1.2839852268012473,False
2025-03-27,2025,0,1.6546065427976975,False
2025-03-27,2025,1,1.754523977419321,False
2025-03-27,2025,2,1.5869788838503422,False
2025-03-27,2025,3,2.196147471657995,True
2025-03-28,2025,0,1.6567968446018795,False
2025-03-28,2025,1,1.244309467769135,False
2025-03-28,2025,2,1.9981227839994034,True
2025-03-28,2025,3,1.3448943843955008,False
2025-03-31,2025,0,1.2896055259457853,False
2025-03-31,2025,1,1.8939756023937429,True
2025-03-31,2025,2,1.8175020485005544,True
2025-03-31,2025,3,1.7503026768814425,False
2025-04-01,2025,0,1.8545942570796843,True
2025-04-01,2025,1,2.03253624310924,True
2025-04-01,2025,2,1.6629782442496541,False
2025-04-01,2025,3,1.630491531395717,False
2025-04-02,2025,0,1.3951709249231692,False
2025-04-02,2025,1,1.25753020428015,False
2025-04-02,2025,2,1.5040030058758351,False
2025-04-02,2025,3,1.8814880258235807,True
2025-04-03,2025,0,1.4849568888288711,False
2025-04-03,2025,1,1.7563824726764856,False
2025-04-03,2025,2,1.356229719284518,False
2025-04-03,2025,3,1.6954598525394413,False
2025-04-07,2025,0,1.9536028151789475,True
2025-04-07,2025,1,1.6491470411980746,False
2025-04-07,2025,2,1.3548254432786762,False
2025-04-07,2025,3,1.531408795710275,False
2025-04-08,2025,0,1.556839864386211,False
2025-04-08,2025,1,1.5615519798319986,False
2025-04-08,2025,2,1.51187915669305,False
2025-04-08,2025,3,1.1392846496820634,False
2025-04-09,2025,0,1.223363552661326,False
2025-04-09,2025,1,1.7747991948555213,True
2025-04-09,2025,2,1.5429636257192099,False
2025-04-09,2025,3,1.2675547963435476,False
2025-04-10,2025,0,2.2913216508518195,True
2025-04-10,2025,1,1.614838339888834,False
2025-04-10,2025,2,1.5342313911626315,False
2025-04-10,2025,3,1.4234280432371587,False
2025-04-11,2025,0,1.7396849867353208,False
2025-04-11,2025,1,1.59109936749595,False
2025-04-11,2025,2,2.608405448099025,True
2025-04-11,2025,3,1.405887937959789,False
2025-04-14,2025,0,1.678482247027364,False
2025-04-14,2025,1,1.8324343340297715,True
2025-04-14,2025,2,2.2186749245365482,True
2025-04-14,2025,3,1.3081664675215186,False
2025-04-15,2025,0,1.8537323939003088,True
2025-04-15,2025,1,2.0036451091873113,True
2025-04-15,2025,2,1.4433514772684155,False
2025-04-15,2025,3,1.6106870350719062,False
2025-04-16,2025,0,1.6408937625906113,False
2025-04-16,2025,1,1.7903686882160539,True
2025-04-16,2025,2,1.5148125809785808,False
2025-04-16,2025,3,1.3708527318704256,False
2025-04-17,2025,0,1.4640925093387225,False
2025-04-17,2025,1,1.7706390653899564,True
2025-04-17,2025,2,1.3636306013076402,False
2025-04-17,2025,3,1.3384960775027774,False
2025-04-18,2025,0,4.658351420133865,True
2025-04-18,2025,1,1.677919849045069,False
2025-04-18,2025,2,2.271716792206256,True
2025-04-18,2025,3,1.5905791929749138,False
2025-04-21,2025,0,2.47076185570627,True
2025-04-21,2025,1,1.665254122452097,False
2025-04-21,2025,2,1.3546143288964148,False
2025-04-21,2025,3,1.308837927597376,False
2025-04-22,2025,0,1.3944824365459298,False
2025-04-22,2025,1,1.2694474511715017,False
2025-04-22,2025,2,2.310330772423701,True
2025-04-22,2025,3,1.4725159597960036,False
2025-04-23,2025,0,1.5881539005657699,False
2025-04-23,2025,1,1.2028082401611953,False
2025-04-23,2025,2,1.3843315516064152,False
2025-04-23,2025,3,1.35888437187199,False
2025-04-24,2025,0,1.3293182697406347,False
2025-04-24,2025,1,1.9837755840244673,True
2025-04-24,2025,2,1.3531221178675603,False
2025-04-24,2025,3,1.415638414365789,False
2025-04-25,2025,0,1.28884675041502,False
2025-04-25,2025,1,1.523864712199416,False
2025-04-25,2025,2,1.5986218003348773,False
2025-04-25,2025,3,1.7073096863846933,False
2025-04-28,2025,0,1.44955300327777,False
2025-04-28,2025,1,1.5526874759081881,False
2025-04-28,2025,2,1.5839839401813436,False
2025-04-28,2025,3,1.3267171434622582,False
2025-04-29,2025,0,1.6873127774699215,False
2025-04-29,2025,1,1.746318275264855,False
2025-04-29,2025,2,1.3630201915764595,False
2025-04-29,2025,3,1.4367523897837524,False
2025-04-30,2025,0,1.7074963885634369,False
2025-04-30,2025,1,1.3706573083347122,False
2025-04-30,2025,2,1.490351402596447,False
2025-04-30,2025,3,1.4320874081978618,False
2025-05-06,2025,0,1.4660163949930802,False
2025-05-06,2025,1,2.5492218117832066,True
2025-05-06,2025,2,1.581431067136827,False
2025-05-06,2025,3,1.361451770503989,False
2025-05-07,2025,0,2.8561350784574686,True
2025-05-07,2025,1,1.398293063183473,False
2025-05-07,2025,2,1.5765502452336855,False
2025-05-07,2025,3,1.5453956383839988,False
2025-05-08,2025,0,1.8255284075692209,True
2025-05-08,2025,1,2.9080160188454665,True
2025-05-08,2025,2,1.705492683136746,False
2025-05-08,2025,3,1.427521200497283,False
2025-05-09,2025,0,2.4746930956496604,True
2025-05-09,2025,1,1.6430148493433863,False
2025-05-09,2025,2,1.3048927865823068,False
2025-05-09,2025,3,1.667622788656921,False
2025-05-12,2025,0,1.5438872711309826,False
2025-05-12,2025,1,1.5712264238240643,False
2025-05-12,2025,2,1.4267203362170868,False
2025-05-12,2025,3,1.9822448068424545,True
2025-05-13,2025,0,1.9094168996880556,True
2025-05-13,2025,1,1.443412136974868,False
2025-05-13,2025,2,1.733570580803414,False
2025-05-13,2025,3,1.2507848679080444,False
2025-05-14,2025,0,2.092886609423161,True
2025-05-14,2025,1,1.7137466663615775,False
2025-05-14,2025,2,1.700899623822338,False
2025-05-14,2025,3,1.4841995465913564,False
2025-05-15,2025,0,1.7592513268761587,False
2025-05-15,2025,1,1.7169343601966265,False
2025-05-15,2025,2,1.5605422746710766,False
2025-05-15,2025,3,1.3141684592256564,False
2025-05-16,2025,0,1.2515994466756468,False
2025-05-16,2025,1,2.156009742444583,True
2025-05-16,2025,2,1.4621678813487984,False
2025-05-16,2025,3,1.5898056847609325,False
2025-05-19,2025,0,1.4506464638112404,False
2025-05-19,2025,1,1.5501749276081451,False
2025-05-19,2025,2,1.5226198112831884,False
2025-05-19,2025,3,1.3587060729435425,False
2025-05-20,2025,0,2.033041538203975,True
2025-05-20,2025,1,1.317042881977398,False
2025-05-20,2025,2,1.314049243861017,False
2025-05-20,2025,3,1.3926618049453376,False
2025-05-21,2025,0,1.3192117961131393,False
2025-05-21,2025,1,1.370813124640399,False
2025-05-21,2025,2,1.6314387836156312,False
2025-05-21,2025,3,1.5955507413044223,False
2025-05-22,2025,0,1.5784542363071103,False
2025-05-22,2025,1,1.4970274407688753,False
2025-05-22,2025,2,1.6912107589014602,False
2025-05-22,2025,3,1.281417731742103,False
2025-05-23,2025,0,1.5962930255605665,False
2025-05-23,2025,1,1.9537757956903175,True
2025-05-23,2025,2,1.5749379254264984,False
2025-05-23,2025,3,1.5325111536392506,False
2025-05-26,2025,0,1.762344875211599,True
2025-05-26,2025,1,1.7556438200954072,False
2025-05-26,2025,2,1.8023213064047334,True
2025-05-26,2025,3,1.724339294372158,False
2025-05-27,2025,0,1.8082519866511721,True
2025-05-27,2025,1,1.5938056359375272,False
2025-05-27,2025,2,1.5708122661137107,False
2025-05-27,2025,3,1.712316925474654,False
2025-05-28,2025,0,1.6296506616217632,False
2025-05-28,2025,1,1.6925510904522527,False
2025-05-28,2025,2,1.4438714322586539,False
2025-05-28,2025,3,1.670595786757404,False
2025-05-29,2025,0,1.5067868586089388,False
2025-05-29,2025,1,1.488600917094188,False
2025-05-29,2025,2,1.280092746197197,False
2025-05-29,2025,3,1.446370616448757,False
2025-05-30,2025,0,4.082410968474318,True
2025-05-30,2025,1,2.0267433814405567,True
2025-05-30,2025,2,1.8011089696673757,True
2025-05-30,2025,3,1.8617795701307345,True
2025-06-03,2025,0,1.4596555046061062,False
2025-06-03,2025,1,1.946395639862209,True
2025-06-03,2025,2,2.2884963653041486,True
2025-06-03,2025,3,1.8105225431087661,True
2025-06-04,2025,0,1.93496471389706,True
2025-06-04,2025,1,1.7953900604666861,True
2025-06-04,2025,2,2.004203446159314,True
2025-06-04,2025,3,1.2488776588089296,False
2025-06-05,2025,0,1.6013786821961895,False
2025-06-05,2025,1,1.4809622594927918,False
2025-06-05,2025,2,1.5425177695422494,False
2025-06-05,2025,3,1.4995489989025381,False
2025-06-06,2025,0,2.9617735618569165,True
2025-06-06,2025,1,1.8499474387192396,True
2025-06-06,2025,2,1.2648195138725715,False
2025-06-06,2025,3,1.744113249548652,False
2025-06-09,2025,0,1.3380158064536138,False
2025-06-09,2025,1,1.4540515328526524,False
2025-06-09,2025,2,1.802214574893902,True
2025-06-09,2025,3,1.7980934272519753,True
2025-06-10,2025,0,1.4182606941766045,False
2025-06-10,2025,1,1.6169264181227636,False
2025-06-10,2025,2,2.0075149626037576,True
2025-06-10,2025,3,1.7224132817388047,False
2025-06-11,2025,0,1.5063420524926299,False
2025-06-11,2025,1,1.240978846963503,False
2025-06-11,2025,2,1.6274103830574087,False
2025-06-11,2025,3,1.686080969167228,False
2025-06-12,2025,0,1.8147906976407404,True
2025-06-12,2025,1,1.4326064972630383,False
2025-06-12,2025,2,1.6997680774928103,False
2025-06-12,2025,3,1.467171717665854,False
2025-06-13,2025,0,1.5048719469539786,False
2025-06-13,2025,1,1.6513885679475944,False
2025-06-13,2025,2,1.7097821902697483,False
2025-06-13,2025,3,1.5669811743176345,False
2025-06-16,2025,0,2.1809667756340803,True
2025-06-16,2025,1,2.2734099834282553,True
2025-06-16,2025,2,1.5556511537701918,False
2025-06-16,2025,3,1.472745037407496,False
2025-06-17,2025,0,1.5080347174288307,False
2025-06-17,2025,1,1.5859170593307623,False
2025-06-17,2025,2,1.6406988461393606,False
2025-06-17,2025,3,1.4170247350326732,False
2025-06-18,2025,0,1.85575218817342,True
2025-06-18,2025,1,1.6339570121256128,False
2025-06-18,2025,2,1.421753597937445,False
2025-06-18,2025,3,1.5850413810082986,False
2025-06-19,2025,0,1.4850994445543455,False
2025-06-19,2025,1,1.88343638678401,True
2025-06-19,2025,2,1.3938013365162751,False
2025-06-19,2025,3,1.774926787614621,True
2025-06-20,2025,0,1.7911212411843953,True
2025-06-20,2025,1,1.4038818316020802,False
2025-06-20,2025,2,1.7087311775694038,False
2025-06-20,2025,3,1.6749794721424736,False
2025-06-23,2025,0,1.282316361122092,False
2025-06-23,2025,1,1.5151730557978815,False
2025-06-23,2025,2,1.3711883164758336,False
2025-06-23,2025,3,1.5812706227256672,False
2025-06-24,2025,0,2.1086793734508524,True
2025-06-24,2025,1,1.6481512256686774,False
2025-06-24,2025,2,1.3080720078576453,False
2025-06-24,2025,3,1.2842124882376473,False
2025-06-25,2025,0,1.7138929974124653,False
2025-06-25,2025,1,1.5085587326760954,False
2025-06-25,2025,2,1.6597162482154264,False
2025-06-25,2025,3,1.4800717065340268,False
2025-06-26,2025,0,1.7174413014426315,False
2025-06-26,2025,1,1.6884063124593744,False
2025-06-26,2025,2,1.2721576801153143,False
2025-06-26,2025,3,1.3923549825691277,False
2025-06-27,2025,0,1.4453995717818138,False
2025-06-27,2025,1,1.4114220493310545,False
2025-06-27,2025,2,1.3501698641298676,False
2025-06-27,2025,3,1.423559734909217,False
2025-06-30,2025,0,1.9190574438417478,True
2025-06-30,2025,1,1.8655468624679388,True
2025-06-30,2025,2,1.7153005106969885,False
2025-06-30,2025,3,1.5458034403791183,False
2025-07-01,2025,0,1.7885917392210844,True
2025-07-01,2025,1,1.6474446941396803,False
2025-07-01,2025,2,1.7008040905647799,False
2025-07-01,2025,3,1.931199722522375,True
2025-07-02,2025,0,2.0404302645641366,True
2025-07-02,2025,1,1.4488502205806255,False
2025-07-02,2025,2,1.718466565142793,False
2025-07-02,2025,3,1.4829206565732602,False
2025-07-03,2025,0,1.6276905182142969,False
2025-07-03,2025,1,1.41900918535217,False
2025-07-03,2025,2,1.398219130997268,False
2025-07-03,2025,3,2.0182226784312713,True
2025-07-04,2025,0,1.5138377678315011,False
2025-07-04,2025,1,1.5016518161218277,False
2025-07-04,2025,2,2.1925380931594165,True
2025-07-04,2025,3,2.3307996234912465,True
2025-07-07,2025,0,1.8887187767854,True
2025-07-07,2025,1,1.502795124341313,False
2025-07-07,2025,2,1.2002680617856754,False
2025-07-07,2025,3,1.678119681108377,False
2025-07-08,2025,0,1.9237121553217855,True
2025-07-08,2025,1,1.5510896647496828,False
2025-07-08,2025,2,1.4340793574677693,False
2025-07-08,2025,3,1.433426569516944,False
2025-07-09,2025,0,1.4099404613634163,False
2025-07-09,2025,1,1.8157473281136522,True
2025-07-09,2025,2,1.3264160420790403,False
2025-07-09,2025,3,1.6211264318110092,False
2025-07-10,2025,0,1.257331578330508,False
2025-07-10,2025,1,1.515173505189795,False
2025-07-10,2025,2,1.7863565340904992,True
2025-07-10,2025,3,1.5428853607408266,False
2025-07-11,2025,0,3.323185347217567,True
2025-07-11,2025,1,1.5644463851591222,False
2025-07-11,2025,2,1.4693111908399614,False
2025-07-11,2025,3,1.77141737007536,True
2025-07-14,2025,0,2.0632834663074715,True
2025-07-14,2025,1,1.7885479471828059,True
2025-07-14,2025,2,1.5409393993911635,False
2025-07-14,2025,3,1.6202081194596725,False
2025-07-15,2025,0,1.8151779354853481,True
2025-07-15,2025,1,1.5169625453165796,False
2025-07-15,2025,2,1.35630737169724,False
2025-07-15,2025,3,2.150005884988103,True
2025-07-16,2025,0,1.4340991432081118,False
2025-07-16,2025,1,1.515334720907655,False
2025-07-16,2025,2,1.3368438068791308,False
2025-07-16,2025,3,1.3519309166290032,False
2025-07-17,2025,0,1.3495710396103888,False
2025-07-17,2025,1,1.848189094600694,True
2025-07-17,2025,2,1.5149627241247383,False
2025-07-17,2025,3,1.838100752446268,True
2025-07-18,2025,0,1.5835381498367183,False
2025-07-18,2025,1,1.7217147901653975,False
2025-07-18,2025,2,1.5877139135065623,False
2025-07-18,2025,3,1.8430445598229175,True
2025-07-21,2025,0,1.4850098237450742,False
2025-07-21,2025,1,1.482398739762482,False
2025-07-21,2025,2,1.591607699271994,False
