day,symbol,session,field,delta,grid_points,valid_points,mean_age_seconds
2025-04-24,588000.SSE,am,mid,60,121,121,0.0
2025-04-24,588000.SSE,am,mid,300,25,25,0.0
2025-04-24,588000.SSE,am,last,3,2401,2401,0.0
2025-04-24,588000.SSE,am,last,15,481,481,0.0
2025-04-24,588000.SSE,am,last,30,241,241,0.0
2025-04-24,588000.SSE,am,last,60,121,121,0.0
2025-04-24,588000.SSE,am,last,300,25,25,0.0
2025-04-24,588000.SSE,pm,mid,3,2401,2401,0.0
2025-04-24,588000.SSE,pm,mid,15,481,481,0.0
2025-04-24,588000.SSE,pm,mid,30,241,241,0.0
2025-04-24,588000.SSE,pm,mid,60,121,121,0.0
2025-04-24,588000.SSE,pm,mid,300,25,25,0.0
2025-04-24,588000.SSE,pm,last,3,2401,2401,0.0
2025-04-24,588000.SSE,pm,last,15,481,481,0.0
2025-04-24,588000.SSE,pm,last,30,241,241,0.0
2025-04-24,588000.SSE,pm,last,60,121,121,0.0
2025-04-24,588000.SSE,pm,last,300,25,25,0.0
2025-04-24,588080.SSE,am,mid,3,2401,2398,1.0
2025-04-24,588080.SSE,am,mid,15,481,480,1.0
2025-04-24,588080.SSE,am,mid,30,241,240,1.0
2025-04-24,588080.SSE,am,mid,60,121,120,1.0
2025-04-24,588080.SSE,am,mid,300,25,24,1.0
2025-04-24,588080.SSE,am,last,3,2401,2398,1.0
2025-04-24,588080.SSE,am,last,15,481,480,1.0
2025-04-24,588080.SSE,am,last,30,241,240,1.0
2025-04-24,588080.SSE,am,last,60,121,120,1.0
2025-04-24,588080.SSE,am,last,300,25,24,1.0
2025-04-24,588080.SSE,pm,mid,3,2401,2377,1.0
2025-04-24,588080.SSE,pm,mid,15,481,477,1.0
2025-04-24,588080.SSE,pm,mid,30,241,240,1.0
2025-04-24,588080.SSE,pm,mid,60,121,120,1.0
2025-04-24,588080.SSE,pm,mid,300,25,24,1.0
2025-04-24,588080.SSE,pm,last,3,2401,2377,1.0
2025-04-24,588080.SSE,pm,last,15,481,477,1.0
2025-04-24,588080.SSE,pm,last,30,241,240,1.0
2025-04-24,588080.SSE,pm,last,60,121,120,1.0
2025-04-24,588080.SSE,pm,last,300,25,24,1.0
2025-04-25,588000.SSE,am,mid,3,2401,2401,0.0
2025-04-25,588000.SSE,am,mid,15,481,481,0.0
2025-04-25,588000.SSE,am,mid,30,241,241,0.0
2025-04-25,588000.SSE,am,mid,60,121,121,0.0
2025-04-25,588000.SSE,am,mid,300,25,25,0.0
2025-04-25,588000.SSE,am,last,3,2401,2401,0.0
2025-04-25,588000.SSE,am,last,15,481,481,0.0
2025-04-25,588000.SSE,am,last,30,241,241,0.0
2025-04-25,588000.SSE,am,last,60,121,121,0.0
2025-04-25,588000.SSE,am,last,300,25,25,0.0
2025-04-25,588000.SSE,pm,mid,3,2401,2401,0.0
2025-04-25,588000.SSE,pm,mid,15,481,481,0.0
2025-04-25,588000.SSE,pm,mid,30,241,241,0.0
2025-04-25,588000.SSE,pm,mid,60,121,121,0.0
2025-04-25,588000.SSE,pm,mid,300,25,25,0.0
2025-04-25,588000.SSE,pm,last,3,2401,2401,0.0
2025-04-25,588000.SSE,pm,last,15,481,481,0.0
2025-04-25,588000.SSE,pm,last,30,241,241,0.0
2025-04-25,588000.SSE,pm,last,60,121,121,0.0
2025-04-25,588000.SSE,pm,last,300,25,25,0.0
2025-04-25,588080.SSE,am,mid,3,2401,2391,2.0
2025-04-25,588080.SSE,am,mid,15,481,479,2.0
2025-04-25,588080.SSE,am,mid,30,241,239,2.0
2025-04-25,588080.SSE,am,mid,60,121,120,2.0
2025-04-25,588080.SSE,am,mid,300,25,24,2.0
2025-04-25,588080.SSE,am,last,3,2401,2391,2.0
2025-04-25,588080.SSE,am,last,15,481,479,2.0
2025-04-25,588080.SSE,am,last,30,241,239,2.0
2025-04-25,588080.SSE,am,last,60,121,120,2.0
2025-04-25,588080.SSE,am,last,300,25,24,2.0
2025-04-25,588080.SSE,pm,mid,3,2401,2371,2.0
2025-04-25,588080.SSE,pm,mid,15,481,472,2.0
2025-04-25,588080.SSE,pm,mid,30,241,234,2.0
2025-04-25,588080.SSE,pm,mid,60,121,115,2.0
2025-04-25,588080.SSE,pm,mid,300,25,23,2.0
2025-04-25,588080.SSE,pm,last,3,2401,2371,2.0
2025-04-25,588080.SSE,pm,last,15,481,472,2.0
2025-04-25,588080.SSE,pm,last,30,241,234,2.0
2025-04-25,588080.SSE,pm,last,60,121,115,2.0
2025-04-25,588080.SSE,pm,last,300,25,23,2.0
2025-04-28,588000.SSE,am,mid,3,2401,2401,0.0
2025-04-28,588000.SSE,am,mid,15,481,481,0.0
2025-04-28,588000.SSE,am,mid,30,241,241,0.0
2025-04-28,588000.SSE,am,mid,60,121,121,0.0
2025-04-28,588000.SSE,am,mid,300,25,25,0.0
2025-04-28,588000.SSE,am,last,3,2401,2401,0.0
2025-04-28,588000.SSE,am,last,15,481,481,0.0
2025-04-28,588000.SSE,am,last,30,241,241,0.0
2025-04-28,588000.SSE,am,last,60,121,121,0.0
2025-04-28,588000.SSE,am,last,300,25,25,0.0
2025-04-28,588000.SSE,pm,mid,3,2401,2401,0.0
2025-04-28,588000.SSE,pm,mid,15,481,481,0.0
2025-04-28,588000.SSE,pm,mid,30,241,241,0.0
2025-04-28,588000.SSE,pm,mid,60,121,121,0.0
2025-04-28,588000.SSE,pm,mid,300,25,25,0.0
2025-04-28,588000.SSE,pm,last,3,2401,2401,0.0
2025-04-28,588000.SSE,pm,last,15,481,481,0.0
2025-04-28,588000.SSE,pm,last,30,241,241,0.0
2025-04-28,588000.SSE,pm,last,60,121,121,0.0
2025-04-28,588000.SSE,pm,last,300,25,25,0.0
2025-04-28,588080.SSE,am,mid,3,2401,2388,0.4886934673366834
2025-04-28,588080.SSE,am,mid,15,481,479,0.4989561586638831
2025-04-28,588080.SSE,am,mid,30,241,240,0.5083333333333333
2025-04-28,588080.SSE,am,mid,60,121,120,0.475
2025-04-28,588080.SSE,am,mid,300,25,24,0.5833333333333334
2025-04-28,588080.SSE,am,last,3,2401,2388,0.4886934673366834
2025-04-28,588080.SSE,am,last,15,481,479,0.4989561586638831
2025-04-28,588080.SSE,am,last,30,241,240,0.5083333333333333
2025-04-28,588080.SSE,am,last,60,121,120,0.475
2025-04-28,588080.SSE,am,last,300,25,24,0.5833333333333334
2025-04-28,588080.SSE,pm,mid,3,2401,2363,0.5560727888277613
2025-04-28,588080.SSE,pm,mid,15,481,473,0.5919661733615222
2025-04-28,588080.SSE,pm,mid,30,241,236,0.5889830508474576
2025-04-28,588080.SSE,pm,mid,60,121,118,0.6016949152542372
2025-04-28,588080.SSE,pm,mid,300,25,24,0.5
2025-04-28,588080.SSE,pm,last,3,2401,2363,0.5560727888277613
2025-04-28,588080.SSE,pm,last,15,481,473,0.5919661733615222
2025-04-28,588080.SSE,pm,last,30,241,236,0.5889830508474576
2025-04-28,588080.SSE,pm,last,60,121,118,0.6016949152542372
2025-04-28,588080.SSE,pm,last,300,25,24,0.5
2025-04-29,588000.SSE,am,mid,3,2401,2401,0.0
2025-04-29,588000.SSE,am,mid,15,481,481,0.0
2025-04-29,588000.SSE,am,mid,30,241,241,0.0
2025-04-29,588000.SSE,am,mid,60,121,121,0.0
2025-04-29,588000.SSE,am,mid,300,25,25,0.0
2025-04-29,588000.SSE,am,last,3,2401,2401,0.0
2025-04-29,588000.SSE,am,last,15,481,481,0.0
2025-04-29,588000.SSE,am,last,30,241,241,0.0
2025-04-29,588000.SSE,am,last,60,121,121,0.0
2025-04-29,588000.SSE,am,last,300,25,25,0.0
2025-04-29,588000.SSE,pm,mid,3,2401,2401,0.0
2025-04-29,588000.SSE,pm,mid,15,481,481,0.0
2025-04-29,588000.SSE,pm,mid,30,241,241,0.0
2025-04-29,588000.SSE,pm,mid,60,121,121,0.0
2025-04-29,588000.SSE,pm,mid,300,25,25,0.0
2025-04-29,588000.SSE,pm,last,3,2401,2401,0.0
2025-04-29,588000.SSE,pm,last,15,481,481,0.0
2025-04-29,588000.SSE,pm,last,30,241,241,0.0
2025-04-29,588000.SSE,pm,last,60,121,121,0.0
2025-04-29,588000.SSE,pm,last,300,25,25,0.0
2025-04-29,588080.SSE,am,mid,3,2401,2372,1.0
2025-04-29,588080.SSE,am,mid,15,481,472,1.0
2025-04-29,588080.SSE,am,mid,30,241,235,1.0
2025-04-29,588080.SSE,am,mid,60,121,116,1.0
2025-04-29,588080.SSE,am,mid,300,25,24,1.0
2025-04-29,588080.SSE,am,last,3,2401,2372,1.0
2025-04-29,588080.SSE,am,last,15,481,472,1.0
2025-04-29,588080.SSE,am,last,30,241,235,1.0
2025-04-29,588080.SSE,am,last,60,121,116,1.0
2025-04-29,588080.SSE,am,last,300,25,24,1.0
2025-04-29,588080.SSE,pm,mid,3,2401,2370,1.0
2025-04-29,588080.SSE,pm,mid,15,481,470,1.0
2025-04-29,588080.SSE,pm,mid,30,241,234,1.0
2025-04-29,588080.SSE,pm,mid,60,121,119,1.0
2025-04-29,588080.SSE,pm,mid,300,25,24,1.0
2025-04-29,588080.SSE,pm,last,3,2401,2370,1.0
2025-04-29,588080.SSE,pm,last,15,481,470,1.0
2025-04-29,588080.SSE,pm,last,30,241,234,1.0
2025-04-29,588080.SSE,pm,last,60,121,119,1.0
2025-04-29,588080.SSE,pm,last,300,25,24,1.0
2025-04-30,588000.SSE,am,mid,3,2401,2400,1.0
2025-04-30,588000.SSE,am,mid,15,481,480,1.0
2025-04-30,588000.SSE,am,mid,30,241,240,1.0
2025-04-30,588000.SSE,am,mid,60,121,120,1.0
2025-04-30,588000.SSE,am,mid,300,25,24,1.0
2025-04-30,588000.SSE,am,last,3,2401,2400,1.0
2025-04-30,588000.SSE,am,last,15,481,480,1.0
2025-04-30,588000.SSE,am,last,30,241,240,1.0
2025-04-30,588000.SSE,am,last,60,121,120,1.0
2025-04-30,588000.SSE,am,last,300,25,24,1.0
2025-04-30,588000.SSE,pm,mid,3,2401,2400,1.0
2025-04-30,588000.SSE,pm,mid,15,481,480,1.0
2025-04-30,588000.SSE,pm,mid,30,241,240,1.0
2025-04-30,588000.SSE,pm,mid,60,121,120,1.0
2025-04-30,588000.SSE,pm,mid,300,25,24,1.0
2025-04-30,588000.SSE,pm,last,3,2401,2400,1.0
2025-04-30,588000.SSE,pm,last,15,481,480,1.0
2025-04-30,588000.SSE,pm,last,30,241,240,1.0
2025-04-30,588000.SSE,pm,last,60,121,120,1.0
2025-04-30,588000.SSE,pm,last,300,25,24,1.0
2025-04-30,588080.SSE,am,mid,3,2401,2394,0.716374269005848
2025-04-30,588080.SSE,am,mid,15,481,479,0.7035490605427975
2025-04-30,588080.SSE,am,mid,30,241,240,0.7
2025-04-30,588080.SSE,am,mid,60,121,120,0.6583333333333333
2025-04-30,588080.SSE,am,mid,300,25,24,0.5416666666666666
2025-04-30,588080.SSE,am,last,3,2401,2394,0.716374269005848
2025-04-30,588080.SSE,am,last,15,481,479,0.7035490605427975
2025-04-30,588080.SSE,am,last,30,241,240,0.7
2025-04-30,588080.SSE,am,last,60,121,120,0.6583333333333333
2025-04-30,588080.SSE,am,last,300,25,24,0.5416666666666666
2025-04-30,588080.SSE,pm,mid,3,2401,2378,0.723717409587889
2025-04-30,588080.SSE,pm,mid,15,481,474,0.7236286919831224
2025-04-30,588080.SSE,pm,mid,30,241,238,0.7184873949579832
2025-04-30,588080.SSE,pm,mid,60,121,119,0.7310924369747899
2025-04-30,588080.SSE,pm,mid,300,25,24,0.7083333333333334
2025-04-30,588080.SSE,pm,last,3,2401,2378,0.723717409587889
2025-04-30,588080.SSE,pm,last,15,481,474,0.7236286919831224
2025-04-30,588080.SSE,pm,last,30,241,238,0.7184873949579832
2025-04-30,588080.SSE,pm,last,60,121,119,0.7310924369747899
2025-04-30,588080.SSE,pm,last,300,25,24,0.7083333333333334
2025-05-06,588000.SSE,am,mid,3,2401,2400,2.0
2025-05-06,588000.SSE,am,mid,15,481,480,2.0
2025-05-06,588000.SSE,am,mid,30,241,240,2.0
2025-05-06,588000.SSE,am,mid,60,121,120,2.0
2025-05-06,588000.SSE,am,mid,300,25,24,2.0
2025-05-06,588000.SSE,am,last,3,2401,2400,2.0
2025-05-06,588000.SSE,am,last,15,481,480,2.0
2025-05-06,588000.SSE,am,last,30,241,240,2.0
2025-05-06,588000.SSE,am,last,60,121,120,2.0
2025-05-06,588000.SSE,am,last,300,25,24,2.0
2025-05-06,588000.SSE,pm,mid,3,2401,2400,2.0
2025-05-06,588000.SSE,pm,mid,15,481,480,2.0
2025-05-06,588000.SSE,pm,mid,30,241,240,2.0
2025-05-06,588000.SSE,pm,mid,60,121,120,2.0
2025-05-06,588000.SSE,pm,mid,300,25,24,2.0
2025-05-06,588000.SSE,pm,last,3,2401,2400,2.0
2025-05-06,588000.SSE,pm,last,15,481,480,2.0
2025-05-06,588000.SSE,pm,last,30,241,240,2.0
2025-05-06,588000.SSE,pm,last,60,121,120,2.0
2025-05-06,588000.SSE,pm,last,300,25,24,2.0
2025-05-06,588080.SSE,am,mid,3,2401,2400,0.015
2025-05-06,588080.SSE,am,mid,15,481,480,0.00625
2025-05-06,588080.SSE,am,mid,30,241,240,0.0
2025-05-06,588080.SSE,am,mid,60,121,121,0.0
2025-05-06,588080.SSE,am,mid,300,25,25,0.0
2025-05-06,588080.SSE,am,last,3,2401,2400,0.015
2025-05-06,588080.SSE,am,last,15,481,480,0.00625
2025-05-06,588080.SSE,am,last,30,241,240,0.0
2025-05-06,588080.SSE,am,last,60,121,121,0.0
2025-05-06,588080.SSE,am,last,300,25,25,0.0
2025-05-06,588080.SSE,pm,mid,3,2401,2401,0.009995835068721367
2025-05-06,588080.SSE,pm,mid,15,481,481,0.006237006237006237
2025-05-06,588080.SSE,pm,mid,30,241,241,0.012448132780082987
2025-05-06,588080.SSE,pm,mid,60,121,121,0.0
2025-05-06,588080.SSE,pm,mid,300,25,25,0.0
2025-05-06,588080.SSE,pm,last,3,2401,2401,0.009995835068721367
2025-05-06,588080.SSE,pm,last,15,481,481,0.006237006237006237
2025-05-06,588080.SSE,pm,last,30,241,241,0.012448132780082987
2025-05-06,588080.SSE,pm,last,60,121,121,0.0
2025-05-06,588080.SSE,pm,last,300,25,25,0.0
2025-05-07,588000.SSE,am,mid,3,2401,2401,0.4614743856726364
2025-05-07,588000.SSE,am,mid,15,481,481,0.41164241164241167
2025-05-07,588000.SSE,am,mid,30,241,241,0.43568464730290457
2025-05-07,588000.SSE,am,mid,60,121,121,0.5041322314049587
2025-05-07,588000.SSE,am,mid,300,25,25,0.68
2025-05-07,588000.SSE,am,last,3,2401,2401,0.4614743856726364
2025-05-07,588000.SSE,am,last,15,481,481,0.41164241164241167
2025-05-07,588000.SSE,am,last,30,241,241,0.43568464730290457
2025-05-07,588000.SSE,am,last,60,121,121,0.5041322314049587
2025-05-07,588000.SSE,am,last,300,25,25,0.68
2025-05-07,588000.SSE,pm,mid,3,2401,2401,0.4868804664723032
2025-05-07,588000.SSE,pm,mid,15,481,481,0.45322245322245325
2025-05-07,588000.SSE,pm,mid,30,241,241,0.42738589211618255
2025-05-07,588000.SSE,pm,mid,60,121,121,0.36363636363636365
2025-05-07,588000.SSE,pm,mid,300,25,25,0.32
2025-05-07,588000.SSE,pm,last,3,2401,2401,0.4868804664723032
2025-05-07,588000.SSE,pm,last,15,481,481,0.45322245322245325
2025-05-07,588000.SSE,pm,last,30,241,241,0.42738589211618255
2025-05-07,588000.SSE,pm,last,60,121,121,0.36363636363636365
2025-05-07,588000.SSE,pm,last,300,25,25,0.32
2025-05-07,588080.SSE,am,mid,3,2401,2386,0.9497066219614417
2025-05-07,588080.SSE,am,mid,15,481,476,0.9621848739495799
2025-05-07,588080.SSE,am,mid,30,241,237,0.9578059071729957
2025-05-07,588080.SSE,am,mid,60,121,118,0.940677966101695
2025-05-07,588080.SSE,am,mid,300,25,24,0.9166666666666666
2025-05-07,588080.SSE,am,last,3,2401,2386,0.9497066219614417
2025-05-07,588080.SSE,am,last,15,481,476,0.9621848739495799
2025-05-07,588080.SSE,am,last,30,241,237,0.9578059071729957
2025-05-07,588080.SSE,am,last,60,121,118,0.940677966101695
2025-05-07,588080.SSE,am,last,300,25,24,0.9166666666666666
2025-05-07,588080.SSE,pm,mid,3,2401,2381,0.9370012599748005
2025-05-07,588080.SSE,pm,mid,15,481,471,0.9363057324840764
2025-05-07,588080.SSE,pm,mid,30,241,235,0.9404255319148936
2025-05-07,588080.SSE,pm,mid,60,121,118,0.9830508474576272
2025-05-07,588080.SSE,pm,mid,300,25,24,0.9583333333333334
2025-05-07,588080.SSE,pm,last,3,2401,2381,0.9370012599748005
2025-05-07,588080.SSE,pm,last,15,481,471,0.9363057324840764
2025-05-07,588080.SSE,pm,last,30,241,235,0.9404255319148936
2025-05-07,588080.SSE,pm,last,60,121,118,0.9830508474576272
2025-05-07,588080.SSE,pm,last,300,25,24,0.9583333333333334
2025-05-08,588000.SSE,am,mid,3,2401,2400,1.0
2025-05-08,588000.SSE,am,mid,15,481,480,1.0
2025-05-08,588000.SSE,am,mid,30,241,240,1.0
2025-05-08,588000.SSE,am,mid,60,121,120,1.0
2025-05-08,588000.SSE,am,mid,300,25,24,1.0
2025-05-08,588000.SSE,am,last,3,2401,2400,1.0
2025-05-08,588000.SSE,am,last,15,481,480,1.0
2025-05-08,588000.SSE,am,last,30,241,240,1.0
2025-05-08,588000.SSE,am,last,60,121,120,1.0
2025-05-08,588000.SSE,am,last,300,25,24,1.0
2025-05-08,588000.SSE,pm,mid,3,2401,2400,1.0
2025-05-08,588000.SSE,pm,mid,15,481,480,1.0
2025-05-08,588000.SSE,pm,mid,30,241,240,1.0
2025-05-08,588000.SSE,pm,mid,60,121,120,1.0
2025-05-08,588000.SSE,pm,mid,300,25,24,1.0
2025-05-08,588000.SSE,pm,last,3,2401,2400,1.0
2025-05-08,588000.SSE,pm,last,15,481,480,1.0
2025-05-08,588000.SSE,pm,last,30,241,240,1.0
2025-05-08,588000.SSE,pm,last,60,121,120,1.0
2025-05-08,588000.SSE,pm,last,300,25,24,1.0
2025-05-08,588080.SSE,am,mid,3,2401,2392,2.0
2025-05-08,588080.SSE,am,mid,15,481,479,2.0
2025-05-08,588080.SSE,am,mid,30,241,240,2.0
2025-05-08,588080.SSE,am,mid,60,121,120,2.0
2025-05-08,588080.SSE,am,mid,300,25,24,2.0
2025-05-08,588080.SSE,am,last,3,2401,2392,2.0
2025-05-08,588080.SSE,am,last,15,481,479,2.0
2025-05-08,588080.SSE,am,last,30,241,240,2.0
2025-05-08,588080.SSE,am,last,60,121,120,2.0
2025-05-08,588080.SSE,am,last,300,25,24,2.0
2025-05-08,588080.SSE,pm,mid,3,2401,2391,2.0
2025-05-08,588080.SSE,pm,mid,15,481,478,2.0
2025-05-08,588080.SSE,pm,mid,30,241,240,2.0
2025-05-08,588080.SSE,pm,mid,60,121,120,2.0
2025-05-08,588080.SSE,pm,mid,300,25,24,2.0
2025-05-08,588080.SSE,pm,last,3,2401,2391,2.0
2025-05-08,588080.SSE,pm,last,15,481,478,2.0
2025-05-08,588080.SSE,pm,last,30,241,240,2.0
2025-05-08,588080.SSE,pm,last,60,121,120,2.0
2025-05-08,588080.SSE,pm,last,300,25,24,2.0
2025-05-09,588000.SSE,am,mid,3,2401,2401,0.0
2025-05-09,588000.SSE,am,mid,15,481,481,0.0
2025-05-09,588000.SSE,am,mid,30,241,241,0.0
2025-05-09,588000.SSE,am,mid,60,121,121,0.0
2025-05-09,588000.SSE,am,mid,300,25,25,0.0
2025-05-09,588000.SSE,am,last,3,2401,2401,0.0
2025-05-09,588000.SSE,am,last,15,481,481,0.0
2025-05-09,588000.SSE,am,last,30,241,241,0.0
2025-05-09,588000.SSE,am,last,60,121,121,0.0
2025-05-09,588000.SSE,am,last,300,25,25,0.0
2025-05-09,588000.SSE,pm,mid,3,2401,2401,0.0
2025-05-09,588000.SSE,pm,mid,15,481,481,0.0
2025-05-09,588000.SSE,pm,mid,30,241,241,0.0
2025-05-09,588000.SSE,pm,mid,60,121,121,0.0
2025-05-09,588000.SSE,pm,mid,300,25,25,0.0
2025-05-09,588000.SSE,pm,last,3,2401,2401,0.0
2025-05-09,588000.SSE,pm,last,15,481,481,0.0
2025-05-09,588000.SSE,pm,last,30,241,241,0.0
2025-05-09,588000.SSE,pm,last,60,121,121,0.0
2025-05-09,588000.SSE,pm,last,300,25,25,0.0
2025-05-09,588080.SSE,am,mid,3,2401,2399,2.0
2025-05-09,588080.SSE,am,mid,15,481,480,2.0
2025-05-09,588080.SSE,am,mid,30,241,240,2.0
2025-05-09,588080.SSE,am,mid,60,121,120,2.0
2025-05-09,588080.SSE,am,mid,300,25,24,2.0
2025-05-09,588080.SSE,am,last,3,2401,2399,2.0
2025-05-09,588080.SSE,am,last,15,481,480,2.0
2025-05-09,588080.SSE,am,last,30,241,240,2.0
2025-05-09,588080.SSE,am,last,60,121,120,2.0
2025-05-09,588080.SSE,am,last,300,25,24,2.0
2025-05-09,588080.SSE,pm,mid,3,2401,2399,2.0
2025-05-09,588080.SSE,pm,mid,15,481,480,2.0
2025-05-09,588080.SSE,pm,mid,30,241,240,2.0
2025-05-09,588080.SSE,pm,mid,60,121,120,2.0
2025-05-09,588080.SSE,pm,mid,300,25,24,2.0
2025-05-09,588080.SSE,pm,last,3,2401,2399,2.0
2025-05-09,588080.SSE,pm,last,15,481,480,2.0
2025-05-09,588080.SSE,pm,last,30,241,240,2.0
2025-05-09,588080.SSE,pm,last,60,121,120,2.0
2025-05-09,588080.SSE,pm,last,300,25,24,2.0
2025-05-12,588000.SSE,am,mid,3,2401,2401,0.0
2025-05-12,588000.SSE,am,mid,15,481,481,0.0
2025-05-12,588000.SSE,am,mid,30,241,241,0.0
2025-05-12,588000.SSE,am,mid,60,121,121,0.0
2025-05-12,588000.SSE,am,mid,300,25,25,0.0
2025-05-12,588000.SSE,am,last,3,2401,2401,0.0
2025-05-12,588000.SSE,am,last,15,481,481,0.0
2025-05-12,588000.SSE,am,last,30,241,241,0.0
2025-05-12,588000.SSE,am,last,60,121,121,0.0
2025-05-12,588000.SSE,am,last,300,25,25,0.0
2025-05-12,588000.SSE,pm,mid,3,2401,2401,0.0
2025-05-12,588000.SSE,pm,mid,15,481,481,0.0
2025-05-12,588000.SSE,pm,mid,30,241,241,0.0
2025-05-12,588000.SSE,pm,mid,60,121,121,0.0
2025-05-12,588000.SSE,pm,mid,300,25,25,0.0
2025-05-12,588000.SSE,pm,last,3,2401,2401,0.0
2025-05-12,588000.SSE,pm,last,15,481,481,0.0
2025-05-12,588000.SSE,pm,last,30,241,241,0.0
2025-05-12,588000.SSE,pm,last,60,121,121,0.0
2025-05-12,588000.SSE,pm,last,300,25,25,0.0
2025-05-12,588080.SSE,am,mid,3,2401,2400,0.01
2025-05-12,588080.SSE,am,mid,15,481,480,0.01875
2025-05-12,588080.SSE,am,mid,30,241,240,0.0375
2025-05-12,588080.SSE,am,mid,60,121,120,0.05
2025-05-12,588080.SSE,am,mid,300,25,24,0.0
2025-05-12,588080.SSE,am,last,3,2401,2400,0.01
2025-05-12,588080.SSE,am,last,15,481,480,0.01875
2025-05-12,588080.SSE,am,last,30,241,240,0.0375
2025-05-12,588080.SSE,am,last,60,121,120,0.05
2025-05-12,588080.SSE,am,last,300,25,24,0.0
2025-05-12,588080.SSE,pm,mid,3,2401,2401,0.0024989587671803417
2025-05-12,588080.SSE,pm,mid,15,481,481,0.0
2025-05-12,588080.SSE,pm,mid,30,241,241,0.0
2025-05-12,588080.SSE,pm,mid,60,121,121,0.0
2025-05-12,588080.SSE,pm,mid,300,25,25,0.0
2025-05-12,588080.SSE,pm,last,3,2401,2401,0.0024989587671803417
2025-05-12,588080.SSE,pm,last,15,481,481,0.0
2025-05-12,588080.SSE,pm,last,30,241,241,0.0
2025-05-12,588080.SSE,pm,last,60,121,121,0.0
2025-05-12,588080.SSE,pm,last,300,25,25,0.0
2025-05-13,588000.SSE,am,mid,3,2401,2400,2.0
2025-05-13,588000.SSE,am,mid,15,481,480,2.0
2025-05-13,588000.SSE,am,mid,30,241,240,2.0
2025-05-13,588000.SSE,am,mid,60,121,120,2.0
2025-05-13,588000.SSE,am,mid,300,25,24,2.0
2025-05-13,588000.SSE,am,last,3,2401,2400,2.0
2025-05-13,588000.SSE,am,last,15,481,480,2.0
2025-05-13,588000.SSE,am,last,30,241,240,2.0
2025-05-13,588000.SSE,am,last,60,121,120,2.0
2025-05-13,588000.SSE,am,last,300,25,24,2.0
2025-05-13,588000.SSE,pm,mid,3,2401,2400,2.0
2025-05-13,588000.SSE,pm,mid,15,481,480,2.0
2025-05-13,588000.SSE,pm,mid,30,241,240,2.0
2025-05-13,588000.SSE,pm,mid,60,121,120,2.0
2025-05-13,588000.SSE,pm,mid,300,25,24,2.0
2025-05-13,588000.SSE,pm,last,3,2401,2400,2.0
2025-05-13,588000.SSE,pm,last,15,481,480,2.0
2025-05-13,588000.SSE,pm,last,30,241,240,2.0
2025-05-13,588000.SSE,pm,last,60,121,120,2.0
2025-05-13,588000.SSE,pm,last,300,25,24,2.0
2025-05-13,588080.SSE,am,mid,3,2401,2401,0.008746355685131196
2025-05-13,588080.SSE,am,mid,15,481,481,0.0
2025-05-13,588080.SSE,am,mid,30,241,241,0.0
2025-05-13,588080.SSE,am,mid,60,121,121,0.0
2025-05-13,588080.SSE,am,mid,300,25,25,0.0
2025-05-13,588080.SSE,am,last,3,2401,2401,0.008746355685131196
2025-05-13,588080.SSE,am,last,15,481,481,0.0
2025-05-13,588080.SSE,am,last,30,241,241,0.0
2025-05-13,588080.SSE,am,last,60,121,121,0.0
2025-05-13,588080.SSE,am,last,300,25,25,0.0
2025-05-13,588080.SSE,pm,mid,3,2401,2401,0.027488546438983758
2025-05-13,588080.SSE,pm,mid,15,481,481,0.006237006237006237
2025-05-13,588080.SSE,pm,mid,30,241,241,0.0
2025-05-13,588080.SSE,pm,mid,60,121,121,0.0
2025-05-13,588080.SSE,pm,mid,300,25,25,0.0
2025-05-13,588080.SSE,pm,last,3,2401,2401,0.027488546438983758
2025-05-13,588080.SSE,pm,last,15,481,481,0.006237006237006237
2025-05-13,588080.SSE,pm,last,30,241,241,0.0
2025-05-13,588080.SSE,pm,last,60,121,121,0.0
2025-05-13,588080.SSE,pm,last,300,25,25,0.0
2025-05-14,588000.SSE,am,mid,3,2401,2401,0.0
2025-05-14,588000.SSE,am,mid,15,481,481,0.0
2025-05-14,588000.SSE,am,mid,30,241,241,0.0
2025-05-14,588000.SSE,am,mid,60,121,121,0.0
2025-05-14,588000.SSE,am,mid,300,25,25,0.0
2025-05-14,588000.SSE,am,last,3,2401,2401,0.0
2025-05-14,588000.SSE,am,last,15,481,481,0.0
2025-05-14,588000.SSE,am,last,30,241,241,0.0
2025-05-14,588000.SSE,am,last,60,121,121,0.0
2025-05-14,588000.SSE,am,last,300,25,25,0.0
2025-05-14,588000.SSE,pm,mid,3,2401,2401,0.0
2025-05-14,588000.SSE,pm,mid,15,481,481,0.0
2025-05-14,588000.SSE,pm,mid,30,241,241,0.0
2025-05-14,588000.SSE,pm,mid,60,121,121,0.0
2025-05-14,588000.SSE,pm,mid,300,25,25,0.0
2025-05-14,588000.SSE,pm,last,3,2401,2401,0.0
2025-05-14,588000.SSE,pm,last,15,481,481,0.0
2025-05-14,588000.SSE,pm,last,30,241,241,0.0
2025-05-14,588000.SSE,pm,last,60,121,121,0.0
2025-05-14,588000.SSE,pm,last,300,25,25,0.0
2025-05-14,588080.SSE,am,mid,3,2401,2387,1.0
2025-05-14,588080.SSE,am,mid,15,481,478,1.0
2025-05-14,588080.SSE,am,mid,30,241,239,1.0
